# Chunk-averaged data for fix density_out and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
12000000 30 3640
  19 9.18633 128 1.42651
  20 10.1863 137 1.30903
  21 11.1863 113 1.13942
  22 12.1863 125 1.15455
  23 13.1863 110 1.1444
  24 14.1863 130 1.29066
  25 15.1863 118 1.20871
  26 16.1863 136 1.29912
  27 17.1863 121 1.35478
  28 18.1863 114 1.02084
  29 19.1863 121 1.11854
  30 20.1863 86 0.74239
16450000 30 3640
  1 -8.81367 103 1.09626
  2 -7.81367 155 1.44719
  3 -6.81367 114 1.05023
  4 -5.81367 120 1.24416
  5 -4.81367 117 1.0416
  6 -3.81367 137 1.42459
  7 -2.81367 135 1.41223
  8 -1.81367 119 1.1112
  9 -0.813671 124 1.27795
  10 0.186329 112 1.00928
  11 1.18633 103 1.02035
  12 2.18633 129 1.1536
  13 3.18633 130 1.26306
  14 4.18633 129 1.35621
  15 5.18633 132 1.25186
  16 6.18633 123 1.19082
  17 7.18633 122 1.02923
  18 8.18633 108 0.99431
  19 9.18633 141 1.47687
  20 10.1863 119 1.23685
  21 11.1863 120 1.27774
  22 12.1863 121 1.03551
  23 13.1863 123 1.22818
  24 14.1863 125 1.30155
  25 15.1863 118 1.17709
  26 16.1863 117 1.21433
  27 17.1863 121 1.27676
  28 18.1863 114 1.12733
  29 19.1863 106 0.925857
  30 20.1863 103 0.898508
16460000 30 3640
  1 -8.81367 61 0.589106
  2 -7.81367 147 1.41052
  3 -6.81367 109 1.01769
  4 -5.81367 137 1.41268
  5 -4.81367 132 1.21528
  6 -3.81367 129 1.3108
  7 -2.81367 142 1.38223
  8 -1.81367 116 1.09854
  9 -0.813671 133 1.28153
  10 0.186329 98 0.95018
  11 1.18633 112 1.0693
  12 2.18633 126 1.14041
  13 3.18633 133 1.2914
  14 4.18633 123 1.24459
  15 5.18633 148 1.40437
  16 6.18633 129 1.1453
  17 7.18633 115 1.00912
  18 8.18633 131 1.19934
  19 9.18633 132 1.3907
  20 10.1863 119 1.16607
  21 11.1863 121 1.20907
  22 12.1863 109 1.08148
  23 13.1863 126 1.20669
  24 14.1863 135 1.39568
  25 15.1863 121 1.13912
  26 16.1863 115 1.06426
  27 17.1863 132 1.42995
  28 18.1863 122 1.16865
  29 19.1863 122 1.09745
  30 20.1863 65 0.548774
16470000 30 3640
  1 -8.81367 106 1.00358
  2 -7.81367 154 1.43464
  3 -6.81367 106 1.12895
  4 -5.81367 122 1.15753
  5 -4.81367 125 1.17748
  6 -3.81367 136 1.32518
  7 -2.81367 128 1.33505
  8 -1.81367 126 1.24448
  9 -0.813671 122 1.21731
  10 0.186329 108 0.970129
  11 1.18633 113 1.14898
  12 2.18633 121 1.08308
  13 3.18633 124 1.22218
  14 4.18633 132 1.34263
  15 5.18633 134 1.32526
  16 6.18633 124 1.10799
  17 7.18633 115 1.03471
  18 8.18633 131 1.20241
  19 9.18633 136 1.43451
  20 10.1863 124 1.26427
  21 11.1863 109 1.08181
  22 12.1863 120 1.1849
  23 13.1863 119 1.14768
  24 14.1863 123 1.25575
  25 15.1863 116 1.11663
  26 16.1863 119 1.20095
  27 17.1863 119 1.23339
  28 18.1863 112 1.15505
  29 19.1863 113 0.960207
  30 20.1863 103 0.988704
16480000 30 3640
  1 -8.81367 96 0.953749
  2 -7.81367 142 1.39017
  3 -6.81367 115 1.08964
  4 -5.81367 115 1.14316
  5 -4.81367 131 1.32765
  6 -3.81367 120 1.2092
  7 -2.81367 136 1.31155
  8 -1.81367 123 1.19182
  9 -0.813671 119 1.22686
  10 0.186329 103 0.941296
  11 1.18633 104 1.0735
  12 2.18633 129 1.19821
  13 3.18633 133 1.28038
  14 4.18633 128 1.28155
  15 5.18633 158 1.47617
  16 6.18633 106 1.07343
  17 7.18633 115 1.01617
  18 8.18633 114 1.04738
  19 9.18633 148 1.54335
  20 10.1863 135 1.28164
  21 11.1863 118 1.31884
  22 12.1863 107 0.967503
  23 13.1863 127 1.21312
  24 14.1863 120 1.30164
  25 15.1863 114 1.08958
  26 16.1863 125 1.24417
  27 17.1863 135 1.44244
  28 18.1863 100 0.99734
  29 19.1863 127 1.12337
  30 20.1863 97 0.86401
16490000 30 3640
  1 -8.81367 96 0.939816
  2 -7.81367 149 1.47674
  3 -6.81367 111 1.10539
  4 -5.81367 133 1.3148
  5 -4.81367 117 1.17557
  6 -3.81367 141 1.38135
  7 -2.81367 132 1.31867
  8 -1.81367 117 1.20565
  9 -0.813671 123 1.13944
  10 0.186329 115 1.10915
  11 1.18633 102 1.01764
  12 2.18633 121 1.16944
  13 3.18633 122 1.18694
  14 4.18633 126 1.31614
  15 5.18633 137 1.2447
  16 6.18633 116 1.16307
  17 7.18633 121 1.09919
  18 8.18633 128 1.16958
  19 9.18633 130 1.38129
  20 10.1863 139 1.41769
  21 11.1863 107 1.10529
  22 12.1863 128 1.16444
  23 13.1863 112 1.11799
  24 14.1863 128 1.3375
  25 15.1863 116 1.21193
  26 16.1863 124 1.23207
  27 17.1863 116 1.19814
  28 18.1863 116 1.2998
  29 19.1863 124 1.08419
  30 20.1863 93 0.762961
16500000 30 3640
  1 -8.81367 114 1.12798
  2 -7.81367 134 1.30127
  3 -6.81367 126 1.20774
  4 -5.81367 117 1.21999
  5 -4.81367 121 1.09437
  6 -3.81367 127 1.34092
  7 -2.81367 149 1.4321
  8 -1.81367 118 1.10422
  9 -0.813671 113 1.14419
  10 0.186329 108 1.07688
  11 1.18633 112 1.09325
  12 2.18633 123 1.1691
  13 3.18633 133 1.2813
  14 4.18633 124 1.24381
  15 5.18633 132 1.30124
  16 6.18633 116 1.08682
  17 7.18633 122 1.09811
  18 8.18633 111 0.997262
  19 9.18633 145 1.5043
  20 10.1863 124 1.22886
  21 11.1863 123 1.34583
  22 12.1863 127 1.11813
  23 13.1863 123 1.20279
  24 14.1863 130 1.43332
  25 15.1863 112 1.06313
  26 16.1863 124 1.27988
  27 17.1863 120 1.25387
  28 18.1863 108 1.08928
  29 19.1863 121 1.02093
  30 20.1863 83 0.747834
16510000 30 3640
  1 -8.81367 72 0.759264
  2 -7.81367 146 1.36327
  3 -6.81367 111 1.043
  4 -5.81367 128 1.28609
  5 -4.81367 127 1.17501
  6 -3.81367 128 1.22377
  7 -2.81367 132 1.29227
  8 -1.81367 136 1.30825
  9 -0.813671 120 1.14206
  10 0.186329 109 1.04415
  11 1.18633 102 1.04794
  12 2.18633 129 1.10659
  13 3.18633 123 1.12369
  14 4.18633 129 1.3693
  15 5.18633 134 1.22891
  16 6.18633 135 1.25565
  17 7.18633 118 1.05644
  18 8.18633 124 1.1946
  19 9.18633 136 1.29845
  20 10.1863 148 1.50744
  21 11.1863 113 1.14308
  22 12.1863 123 1.05651
  23 13.1863 124 1.28388
  24 14.1863 108 1.10767
  25 15.1863 119 1.11264
  26 16.1863 132 1.30332
  27 17.1863 116 1.22388
  28 18.1863 121 1.15537
  29 19.1863 132 1.13355
  30 20.1863 65 0.585657
16520000 30 3640
  1 -8.81367 115 1.08106
  2 -7.81367 134 1.31546
  3 -6.81367 116 1.15827
  4 -5.81367 124 1.21434
  5 -4.81367 122 1.15702
  6 -3.81367 128 1.33528
  7 -2.81367 127 1.27788
  8 -1.81367 144 1.38897
  9 -0.813671 108 1.00762
  10 0.186329 98 0.950146
  11 1.18633 108 1.08354
  12 2.18633 133 1.25309
  13 3.18633 118 1.20189
  14 4.18633 122 1.19078
  15 5.18633 135 1.2544
  16 6.18633 125 1.21311
  17 7.18633 122 1.07489
  18 8.18633 107 1.06357
  19 9.18633 152 1.54851
  20 10.1863 136 1.33162
  21 11.1863 115 1.24792
  22 12.1863 111 1.05613
  23 13.1863 126 1.12475
  24 14.1863 116 1.24187
  25 15.1863 121 1.18699
  26 16.1863 124 1.2829
  27 17.1863 111 1.17572
  28 18.1863 125 1.16957
  29 19.1863 103 0.956407
  30 20.1863 114 1.07846
16530000 30 3640
  1 -8.81367 102 0.965419
  2 -7.81367 141 1.38889
  3 -6.81367 111 1.09213
  4 -5.81367 132 1.27711
  5 -4.81367 131 1.28832
  6 -3.81367 118 1.11564
  7 -2.81367 138 1.47829
  8 -1.81367 126 1.18273
  9 -0.813671 119 1.17788
  10 0.186329 97 0.934281
  11 1.18633 109 1.05743
  12 2.18633 131 1.25731
  13 3.18633 124 1.21382
  14 4.18633 121 1.18395
  15 5.18633 135 1.28962
  16 6.18633 122 1.13067
  17 7.18633 116 1.10571
  18 8.18633 117 1.11705
  19 9.18633 147 1.45234
  20 10.1863 135 1.26849
  21 11.1863 120 1.28579
  22 12.1863 107 0.983995
  23 13.1863 119 1.21123
  24 14.1863 141 1.4574
  25 15.1863 125 1.22002
  26 16.1863 122 1.27959
  27 17.1863 115 1.14185
  28 18.1863 114 1.14912
  29 19.1863 122 1.10579
  30 20.1863 83 0.683416
16540000 30 3640
  1 -8.81367 100 1.02133
  2 -7.81367 136 1.32055
  3 -6.81367 122 1.15792
  4 -5.81367 125 1.26945
  5 -4.81367 116 1.08593
  6 -3.81367 139 1.40969
  7 -2.81367 128 1.19892
  8 -1.81367 123 1.31904
  9 -0.813671 126 1.17913
  10 0.186329 100 0.98668
  11 1.18633 101 0.921016
  12 2.18633 132 1.22003
  13 3.18633 134 1.36633
  14 4.18633 121 1.21242
  15 5.18633 135 1.29569
  16 6.18633 120 1.14549
  17 7.18633 122 1.05132
  18 8.18633 123 1.09967
  19 9.18633 147 1.51269
  20 10.1863 124 1.25603
  21 11.1863 123 1.27195
  22 12.1863 111 1.02632
  23 13.1863 126 1.25236
  24 14.1863 117 1.28569
  25 15.1863 123 1.17643
  26 16.1863 111 1.09832
  27 17.1863 115 1.20012
  28 18.1863 117 1.20993
  29 19.1863 130 1.11707
  30 20.1863 93 0.789362
16550000 30 3640
  1 -8.81367 103 0.976433
  2 -7.81367 145 1.45786
  3 -6.81367 116 1.07418
  4 -5.81367 127 1.3116
  5 -4.81367 125 1.18552
  6 -3.81367 134 1.33393
  7 -2.81367 119 1.13118
  8 -1.81367 144 1.42424
  9 -0.813671 111 1.08416
  10 0.186329 106 1.04078
  11 1.18633 95 0.915854
  12 2.18633 130 1.20919
  13 3.18633 126 1.07304
  14 4.18633 127 1.32777
  15 5.18633 126 1.30927
  16 6.18633 111 0.956681
  17 7.18633 135 1.26972
  18 8.18633 111 1.02606
  19 9.18633 152 1.48249
  20 10.1863 124 1.28573
  21 11.1863 113 1.1583
  22 12.1863 117 1.13846
  23 13.1863 122 1.1707
  24 14.1863 124 1.26977
  25 15.1863 124 1.21399
  26 16.1863 126 1.17317
  27 17.1863 120 1.3624
  28 18.1863 109 1.08531
  29 19.1863 121 1.11875
  30 20.1863 97 0.78964
16560000 30 3640
  1 -8.81367 87 0.971318
  2 -7.81367 138 1.136
  3 -6.81367 118 1.19379
  4 -5.81367 121 1.20859
  5 -4.81367 123 1.19257
  6 -3.81367 122 1.20983
  7 -2.81367 130 1.2976
  8 -1.81367 121 1.10859
  9 -0.813671 125 1.29516
  10 0.186329 116 1.09755
  11 1.18633 105 1.0258
  12 2.18633 126 1.08651
  13 3.18633 129 1.38168
  14 4.18633 128 1.26548
  15 5.18633 138 1.20139
  16 6.18633 129 1.23591
  17 7.18633 114 1.00727
  18 8.18633 128 1.17788
  19 9.18633 146 1.53614
  20 10.1863 128 1.28767
  21 11.1863 122 1.23454
  22 12.1863 119 1.09262
  23 13.1863 125 1.22971
  24 14.1863 114 1.19265
  25 15.1863 120 1.25056
  26 16.1863 129 1.20624
  27 17.1863 125 1.36439
  28 18.1863 110 1.02946
  29 19.1863 115 1.0592
  30 20.1863 89 0.732962
16570000 30 3640
  1 -8.81367 96 1.01217
  2 -7.81367 142 1.2525
  3 -6.81367 114 1.17976
  4 -5.81367 124 1.25599
  5 -4.81367 123 1.21606
  6 -3.81367 139 1.33366
  7 -2.81367 128 1.33361
  8 -1.81367 125 1.20732
  9 -0.813671 117 1.12476
  10 0.186329 109 1.06242
  11 1.18633 107 1.0472
  12 2.18633 126 1.24615
  13 3.18633 138 1.33503
  14 4.18633 122 1.26603
  15 5.18633 139 1.35872
  16 6.18633 114 0.983523
  17 7.18633 127 1.18234
  18 8.18633 114 1.08232
  19 9.18633 142 1.3875
  20 10.1863 128 1.33489
  21 11.1863 122 1.29356
  22 12.1863 118 1.1335
  23 13.1863 125 1.2261
  24 14.1863 127 1.25253
  25 15.1863 105 1.10716
  26 16.1863 124 1.26604
  27 17.1863 119 1.23618
  28 18.1863 111 1.09593
  29 19.1863 115 1.06977
  30 20.1863 100 0.862081
16580000 30 3640
  1 -8.81367 105 1.00995
  2 -7.81367 155 1.57135
  3 -6.81367 115 1.00753
  4 -5.81367 120 1.28538
  5 -4.81367 137 1.28685
  6 -3.81367 114 1.10516
  7 -2.81367 141 1.49472
  8 -1.81367 121 1.10891
  9 -0.813671 127 1.25193
  10 0.186329 101 1.00495
  11 1.18633 109 1.17779
  12 2.18633 123 1.06148
  13 3.18633 132 1.35943
  14 4.18633 130 1.23926
  15 5.18633 130 1.2894
  16 6.18633 113 1.03126
  17 7.18633 135 1.25309
  18 8.18633 108 1.02879
  19 9.18633 146 1.57372
  20 10.1863 135 1.24681
  21 11.1863 118 1.27172
  22 12.1863 114 1.06755
  23 13.1863 122 1.20168
  24 14.1863 130 1.37586
  25 15.1863 119 1.13028
  26 16.1863 117 1.27161
  27 17.1863 119 1.21679
  28 18.1863 111 1.0926
  29 19.1863 106 0.971137
  30 20.1863 87 0.811957
16590000 30 3640
  1 -8.81367 82 0.726726
  2 -7.81367 141 1.37712
  3 -6.81367 119 1.186
  4 -5.81367 132 1.33832
  5 -4.81367 129 1.1936
  6 -3.81367 132 1.33946
  7 -2.81367 132 1.33711
  8 -1.81367 127 1.24965
  9 -0.813671 130 1.24358
  10 0.186329 102 0.99765
  11 1.18633 104 1.04257
  12 2.18633 124 1.14998
  13 3.18633 136 1.35955
  14 4.18633 123 1.23593
  15 5.18633 131 1.1813
  16 6.18633 127 1.2596
  17 7.18633 124 1.11125
  18 8.18633 116 1.06511
  19 9.18633 139 1.51931
  20 10.1863 138 1.40317
  21 11.1863 117 1.19478
  22 12.1863 116 1.02389
  23 13.1863 123 1.20729
  24 14.1863 115 1.23606
  25 15.1863 121 1.17102
  26 16.1863 110 1.14099
  27 17.1863 119 1.25107
  28 18.1863 126 1.26469
  29 19.1863 114 0.968936
  30 20.1863 91 0.893891
16600000 32 3640
  1 -9.81367 1 0.00127373
  2 -8.81367 126 1.2336
  3 -7.81367 141 1.44727
  4 -6.81367 111 1.05903
  5 -5.81367 124 1.22969
  6 -4.81367 132 1.32965
  7 -3.81367 128 1.26129
  8 -2.81367 125 1.31444
  9 -1.81367 125 1.21333
  10 -0.813671 117 1.18304
  11 0.186329 101 0.998334
  12 1.18633 112 1.14373
  13 2.18633 118 1.04512
  14 3.18633 135 1.38406
  15 4.18633 123 1.24994
  16 5.18633 133 1.31591
  17 6.18633 123 1.17411
  18 7.18633 116 1.04892
  19 8.18633 114 1.15519
  20 9.18633 142 1.33605
  21 10.1863 129 1.39671
  22 11.1863 122 1.31179
  23 12.1863 107 0.986929
  24 13.1863 118 1.06043
  25 14.1863 120 1.28918
  26 15.1863 121 1.322
  27 16.1863 115 1.1286
  28 17.1863 117 1.25886
  29 18.1863 116 1.2587
  30 19.1863 108 0.884565
  31 20.1863 120 1.1248
  32 21.1863 0 0
16610000 30 3640
  1 -8.81367 107 0.978588
  2 -7.81367 135 1.41205
  3 -6.81367 122 1.17337
  4 -5.81367 128 1.22212
  5 -4.81367 124 1.1285
  6 -3.81367 129 1.3844
  7 -2.81367 126 1.27209
  8 -1.81367 132 1.21222
  9 -0.813671 111 1.07349
  10 0.186329 112 1.18602
  11 1.18633 100 0.974759
  12 2.18633 122 1.12968
  13 3.18633 126 1.18351
  14 4.18633 133 1.40953
  15 5.18633 126 1.20468
  16 6.18633 130 1.2497
  17 7.18633 119 1.09977
  18 8.18633 114 1.05855
  19 9.18633 148 1.51702
  20 10.1863 127 1.27459
  21 11.1863 129 1.30079
  22 12.1863 111 1.0522
  23 13.1863 124 1.22096
  24 14.1863 105 1.09977
  25 15.1863 121 1.18091
  26 16.1863 130 1.39202
  27 17.1863 118 1.16593
  28 18.1863 117 1.15091
  29 19.1863 119 1.0623
  30 20.1863 95 0.93225
16620000 30 3640
  1 -8.81367 108 1.11923
  2 -7.81367 143 1.39261
  3 -6.81367 115 1.03112
  4 -5.81367 125 1.27068
  5 -4.81367 122 1.11061
  6 -3.81367 125 1.27068
  7 -2.81367 134 1.354
  8 -1.81367 127 1.24716
  9 -0.813671 119 1.24853
  10 0.186329 103 0.887067
  11 1.18633 112 1.10444
  12 2.18633 121 1.08206
  13 3.18633 138 1.41613
  14 4.18633 130 1.2844
  15 5.18633 131 1.25226
  16 6.18633 117 1.0634
  17 7.18633 126 1.17645
  18 8.18633 127 1.13057
  19 9.18633 143 1.50064
  20 10.1863 118 1.17882
  21 11.1863 118 1.29303
  22 12.1863 110 1.01613
  23 13.1863 126 1.18392
  24 14.1863 132 1.40011
  25 15.1863 111 1.06332
  26 16.1863 134 1.354
  27 17.1863 116 1.24215
  28 18.1863 109 1.02367
  29 19.1863 120 1.06843
  30 20.1863 80 0.725488
16630000 30 3640
  1 -8.81367 118 1.22189
  2 -7.81367 151 1.49241
  3 -6.81367 99 0.951552
  4 -5.81367 133 1.28318
  5 -4.81367 117 1.11682
  6 -3.81367 130 1.29075
  7 -2.81367 133 1.34214
  8 -1.81367 122 1.19433
  9 -0.813671 120 1.1582
  10 0.186329 99 0.98791
  11 1.18633 120 1.17191
  12 2.18633 118 1.12432
  13 3.18633 137 1.37854
  14 4.18633 117 1.1793
  15 5.18633 135 1.2484
  16 6.18633 111 1.08544
  17 7.18633 142 1.27965
  18 8.18633 106 1.02799
  19 9.18633 153 1.60625
  20 10.1863 127 1.25446
  21 11.1863 114 1.16056
  22 12.1863 112 1.02667
  23 13.1863 115 1.12816
  24 14.1863 119 1.24698
  25 15.1863 113 1.15686
  26 16.1863 128 1.34203
  27 17.1863 117 1.18189
  28 18.1863 113 1.23317
  29 19.1863 113 0.919151
  30 20.1863 108 0.979151
16640000 30 3640
  1 -8.81367 82 0.790025
  2 -7.81367 140 1.40064
  3 -6.81367 119 1.06706
  4 -5.81367 119 1.2625
  5 -4.81367 127 1.14088
  6 -3.81367 132 1.37573
  7 -2.81367 139 1.38445
  8 -1.81367 121 1.14207
  9 -0.813671 127 1.21237
  10 0.186329 116 1.1027
  11 1.18633 104 0.988307
  12 2.18633 114 1.03632
  13 3.18633 142 1.41536
  14 4.18633 122 1.19492
  15 5.18633 143 1.35878
  16 6.18633 119 1.11009
  17 7.18633 127 1.1446
  18 8.18633 112 1.02772
  19 9.18633 141 1.40917
  20 10.1863 132 1.31673
  21 11.1863 127 1.31304
  22 12.1863 113 1.04243
  23 13.1863 119 1.17159
  24 14.1863 132 1.38092
  25 15.1863 114 1.02147
  26 16.1863 133 1.34017
  27 17.1863 107 1.22076
  28 18.1863 126 1.11014
  29 19.1863 117 1.05723
  30 20.1863 74 0.6228
16650000 30 3640
  1 -8.81367 81 0.699285
  2 -7.81367 148 1.51122
  3 -6.81367 122 1.10893
  4 -5.81367 131 1.34634
  5 -4.81367 113 1.12245
  6 -3.81367 139 1.33659
  7 -2.81367 132 1.30684
  8 -1.81367 129 1.26845
  9 -0.813671 120 1.1598
  10 0.186329 114 1.09537
  11 1.18633 112 1.05073
  12 2.18633 118 1.07926
  13 3.18633 129 1.26978
  14 4.18633 130 1.33292
  15 5.18633 136 1.25504
  16 6.18633 120 1.10635
  17 7.18633 123 1.11273
  18 8.18633 118 1.04959
  19 9.18633 145 1.60012
  20 10.1863 120 1.1633
  21 11.1863 119 1.29552
  22 12.1863 123 1.04354
  23 13.1863 124 1.198
  24 14.1863 124 1.26858
  25 15.1863 113 1.13117
  26 16.1863 118 1.22261
  27 17.1863 119 1.21163
  28 18.1863 112 1.15467
  29 19.1863 120 1.04217
  30 20.1863 88 0.815537
16660000 30 3640
  1 -8.81367 101 0.95445
  2 -7.81367 151 1.49502
  3 -6.81367 114 1.15759
  4 -5.81367 139 1.33315
  5 -4.81367 104 0.964526
  6 -3.81367 135 1.44336
  7 -2.81367 129 1.2868
  8 -1.81367 127 1.17646
  9 -0.813671 116 1.16896
  10 0.186329 110 1.01726
  11 1.18633 102 1.12127
  12 2.18633 129 1.1602
  13 3.18633 127 1.26055
  14 4.18633 131 1.37444
  15 5.18633 121 1.09636
  16 6.18633 129 1.29045
  17 7.18633 119 1.07246
  18 8.18633 114 0.982201
  19 9.18633 150 1.64283
  20 10.1863 127 1.28557
  21 11.1863 119 1.21021
  22 12.1863 112 1.07741
  23 13.1863 126 1.18403
  24 14.1863 118 1.2818
  25 15.1863 127 1.34561
  26 16.1863 110 1.05985
  27 17.1863 128 1.37708
  28 18.1863 119 1.11751
  29 19.1863 119 0.98097
  30 20.1863 87 0.914255
16670000 30 3640
  1 -8.81367 103 0.9859
  2 -7.81367 145 1.38027
  3 -6.81367 115 1.10711
  4 -5.81367 140 1.3226
  5 -4.81367 114 1.12054
  6 -3.81367 134 1.31277
  7 -2.81367 143 1.36429
  8 -1.81367 125 1.22823
  9 -0.813671 113 1.08034
  10 0.186329 111 1.00187
  11 1.18633 95 1.03236
  12 2.18633 131 1.1855
  13 3.18633 119 1.01913
  14 4.18633 138 1.44006
  15 5.18633 122 1.17333
  16 6.18633 133 1.1941
  17 7.18633 113 1.07162
  18 8.18633 122 1.11949
  19 9.18633 152 1.45253
  20 10.1863 123 1.28818
  21 11.1863 122 1.24419
  22 12.1863 106 0.988334
  23 13.1863 123 1.12316
  24 14.1863 119 1.19523
  25 15.1863 117 1.16346
  26 16.1863 116 1.14749
  27 17.1863 137 1.39614
  28 18.1863 101 1.06049
  29 19.1863 128 1.04115
  30 20.1863 80 0.749465
16680000 30 3640
  1 -8.81367 81 0.727123
  2 -7.81367 146 1.51316
  3 -6.81367 128 1.1473
  4 -5.81367 117 1.16438
  5 -4.81367 139 1.30864
  6 -3.81367 131 1.32208
  7 -2.81367 124 1.20883
  8 -1.81367 127 1.1596
  9 -0.813671 112 1.1644
  10 0.186329 118 1.12023
  11 1.18633 103 1.05245
  12 2.18633 130 1.20141
  13 3.18633 121 1.11531
  14 4.18633 131 1.32223
  15 5.18633 131 1.21997
  16 6.18633 128 1.20638
  17 7.18633 126 1.14482
  18 8.18633 103 0.935375
  19 9.18633 150 1.49839
  20 10.1863 129 1.36154
  21 11.1863 124 1.25432
  22 12.1863 116 1.02903
  23 13.1863 126 1.25689
  24 14.1863 115 1.14482
  25 15.1863 114 1.13003
  26 16.1863 125 1.31841
  27 17.1863 114 1.15707
  28 18.1863 120 1.16942
  29 19.1863 118 0.99211
  30 20.1863 93 0.860118
16690000 30 3640
  1 -8.81367 109 1.0903
  2 -7.81367 147 1.51368
  3 -6.81367 122 1.14935
  4 -5.81367 130 1.28871
  5 -4.81367 112 0.994942
  6 -3.81367 131 1.41051
  7 -2.81367 130 1.34268
  8 -1.81367 122 1.13554
  9 -0.813671 130 1.22743
  10 0.186329 113 1.1004
  11 1.18633 97 1.0388
  12 2.18633 122 1.14324
  13 3.18633 134 1.29632
  14 4.18633 125 1.31139
  15 5.18633 121 1.11052
  16 6.18633 117 1.069
  17 7.18633 125 1.17704
  18 8.18633 108 1.05516
  19 9.18633 150 1.57764
  20 10.1863 127 1.29256
  21 11.1863 121 1.2121
  22 12.1863 117 1.07289
  23 13.1863 118 1.25983
  24 14.1863 126 1.27759
  25 15.1863 111 1.08522
  26 16.1863 121 1.28613
  27 17.1863 127 1.2625
  28 18.1863 109 1.17317
  29 19.1863 111 0.977373
  30 20.1863 107 0.956009
16700000 30 3640
  1 -8.81367 95 1.01157
  2 -7.81367 167 1.63521
  3 -6.81367 108 0.973876
  4 -5.81367 126 1.30873
  5 -4.81367 125 1.14894
  6 -3.81367 136 1.40828
  7 -2.81367 124 1.2962
  8 -1.81367 131 1.30252
  9 -0.813671 119 1.15026
  10 0.186329 107 1.05448
  11 1.18633 98 1.02426
  12 2.18633 139 1.23095
  13 3.18633 130 1.31264
  14 4.18633 126 1.33401
  15 5.18633 127 1.16918
  16 6.18633 128 1.22949
  17 7.18633 117 1.1124
  18 8.18633 125 1.16664
  19 9.18633 138 1.39833
  20 10.1863 126 1.32392
  21 11.1863 112 1.1476
  22 12.1863 121 1.12381
  23 13.1863 124 1.24083
  24 14.1863 113 1.19803
  25 15.1863 118 1.19805
  26 16.1863 120 1.23821
  27 17.1863 116 1.23589
  28 18.1863 124 1.29494
  29 19.1863 105 0.919715
  30 20.1863 95 0.802591
16710000 30 3640
  1 -8.81367 97 1.02044
  2 -7.81367 149 1.43817
  3 -6.81367 111 1.04673
  4 -5.81367 134 1.37417
  5 -4.81367 119 1.08179
  6 -3.81367 128 1.30546
  7 -2.81367 128 1.34176
  8 -1.81367 126 1.14429
  9 -0.813671 115 1.23058
  10 0.186329 114 1.02178
  11 1.18633 111 1.12053
  12 2.18633 125 1.21314
  13 3.18633 135 1.32807
  14 4.18633 133 1.3256
  15 5.18633 136 1.26937
  16 6.18633 122 1.24671
  17 7.18633 124 1.10312
  18 8.18633 121 1.08307
  19 9.18633 141 1.53315
  20 10.1863 131 1.31671
  21 11.1863 121 1.15801
  22 12.1863 114 1.04926
  23 13.1863 121 1.16309
  24 14.1863 115 1.22311
  25 15.1863 109 1.18538
  26 16.1863 126 1.21799
  27 17.1863 114 1.20805
  28 18.1863 114 1.19168
  29 19.1863 111 0.946828
  30 20.1863 95 0.840447
16720000 30 3640
  1 -8.81367 92 0.827575
  2 -7.81367 137 1.3578
  3 -6.81367 116 1.11855
  4 -5.81367 116 1.18123
  5 -4.81367 128 1.13955
  6 -3.81367 126 1.29842
  7 -2.81367 128 1.28622
  8 -1.81367 133 1.27383
  9 -0.813671 113 1.12971
  10 0.186329 113 0.955884
  11 1.18633 104 1.0581
  12 2.18633 128 1.15933
  13 3.18633 123 1.26278
  14 4.18633 144 1.45268
  15 5.18633 125 1.16298
  16 6.18633 133 1.21225
  17 7.18633 116 1.09145
  18 8.18633 128 1.10385
  19 9.18633 131 1.36395
  20 10.1863 132 1.33298
  21 11.1863 114 1.23064
  22 12.1863 125 1.10131
  23 13.1863 114 1.05577
  24 14.1863 132 1.42309
  25 15.1863 123 1.25159
  26 16.1863 132 1.27631
  27 17.1863 130 1.33565
  28 18.1863 98 0.918747
  29 19.1863 134 1.08915
  30 20.1863 72 0.781684
16730000 30 3640
  1 -8.81367 104 0.972636
  2 -7.81367 141 1.44378
  3 -6.81367 114 1.12056
  4 -5.81367 131 1.26976
  5 -4.81367 121 1.13303
  6 -3.81367 137 1.3878
  7 -2.81367 119 1.25478
  8 -1.81367 124 1.13926
  9 -0.813671 113 1.0833
  10 0.186329 115 1.15172
  11 1.18633 105 0.962699
  12 2.18633 128 1.18404
  13 3.18633 127 1.33071
  14 4.18633 117 1.08078
  15 5.18633 135 1.3755
  16 6.18633 124 1.1306
  17 7.18633 117 1.06845
  18 8.18633 124 1.1306
  19 9.18633 148 1.53954
  20 10.1863 134 1.37923
  21 11.1863 105 1.09429
  22 12.1863 124 1.09207
  23 13.1863 118 1.12937
  24 14.1863 120 1.28966
  25 15.1863 119 1.24859
  26 16.1863 119 1.18777
  27 17.1863 112 1.11805
  28 18.1863 122 1.22372
  29 19.1863 124 1.0834
  30 20.1863 99 0.92657
16740000 30 3640
  1 -8.81367 81 0.824156
  2 -7.81367 138 1.40348
  3 -6.81367 113 0.988527
  4 -5.81367 138 1.31334
  5 -4.81367 129 1.22194
  6 -3.81367 123 1.23909
  7 -2.81367 126 1.28734
  8 -1.81367 133 1.2528
  9 -0.813671 114 1.08984
