# Time-averaged data for fix data_out
# TimeStep c_thermo_temp c_thermo_press v_density v_vol
13210000 310.203 1505.07 1.1981 39645.4
13212000 311.746 533.608 1.20107 39547.5
13214000 316.972 333.506 1.19721 39674.9
13216000 317.074 1224.75 1.20407 39448.9
13218000 316.782 -996.758 1.19304 39813.6
13220000 314.756 -1107.73 1.20195 39518.4
13222000 313.515 -1385.05 1.19799 39649.2
13224000 313.237 1135.37 1.21067 39233.8
13226000 313.849 2221.51 1.20517 39413
13228000 319.039 -201.208 1.20134 39538.6
13230000 311.064 302.813 1.21095 39224.9
13232000 319.218 -634.566 1.20415 39446.5
13234000 315.51 1077.31 1.19597 39716.2
13236000 311.246 543.301 1.20378 39458.5
13238000 312.627 169.01 1.20959 39269
13240000 308.016 1843.68 1.1966 39695.3
13242000 321.719 -1083.13 1.19204 39847.2
13244000 315.36 -445.212 1.21194 39192.7
13246000 310.541 894.494 1.20741 39340
13248000 312.143 1608.08 1.20133 39538.9
13250000 316.631 -431.987 1.19849 39632.6
13252000 311.729 1797.38 1.20163 39529.1
13254000 318.255 -74.9881 1.20014 39578.1
13256000 313.717 1695.29 1.19251 39831.5
13258000 314.876 -161.047 1.19798 39649.6
13260000 316.23 1148.91 1.21 39255.6
13262000 309.723 276.269 1.19989 39586.4
13264000 313.813 1227.57 1.20732 39342.7
13266000 316.661 -1589.62 1.19778 39656.1
13268000 315.355 -288.171 1.20411 39447.7
13270000 315.984 -1685.49 1.20862 39300.6
13272000 319.79 523.49 1.22042 38920.5
13274000 315.007 1147.45 1.21308 39156
13276000 314.419 1795.2 1.20919 39281.9
13278000 312.109 1834.09 1.20431 39441.2
13280000 317.816 4239.43 1.21844 38983.7
13282000 311.371 545.835 1.20678 39360.3
13284000 314.599 -63.4761 1.20308 39481.3
13286000 304.094 -84.5889 1.20732 39342.7
13288000 310.95 864.56 1.19497 39749.3
13290000 315.382 -1822.27 1.19945 39601.1
13292000 312.614 -781.715 1.19641 39701.6
13294000 314.054 271.843 1.20331 39473.8
13296000 313.595 2467.24 1.20157 39531.1
13298000 314.737 -2367.77 1.20033 39572
13300000 308.957 946.248 1.20942 39274.6
13302000 308.816 2370.56 1.20913 39284
13304000 310.273 -887.854 1.20166 39528
13306000 315.046 -2461.86 1.19856 39630.4
13308000 313.517 -2404.7 1.19145 39866.9
13310000 304.174 -2104.35 1.19262 39827.6
13312000 308.624 518.861 1.20437 39439.1
13314000 307.554 334.387 1.20999 39255.9
13316000 311.482 -633.253 1.20253 39499.5
13318000 309.411 -361.099 1.19171 39858.3
13320000 319.012 -2091.64 1.19282 39821.1
13322000 315.774 18.6533 1.19829 39639.4
13324000 303.706 1577.32 1.20677 39360.8
13326000 312.634 -574.301 1.20151 39533.2
13328000 317.531 824.291 1.20326 39475.7
13330000 309.408 466.306 1.20924 39280.3
13332000 315.82 925.88 1.20807 39318.2
13334000 313.596 1101.08 1.19952 39598.7
13336000 311.46 1631.71 1.20248 39501.2
13338000 316.3 313.249 1.1885 39965.7
13340000 318.425 243.114 1.20431 39441.3
13342000 300.831 -540.045 1.21011 39252.1
13344000 307.867 2933.41 1.20871 39297.6
13346000 308.511 -1854.23 1.20291 39487
13348000 320.909 -2795 1.20135 39538.3
13350000 318.313 2248.33 1.19825 39640.6
13352000 310.34 -436.214 1.19748 39666.1
13354000 313.33 532.303 1.20668 39363.7
13356000 313.292 1908.07 1.19669 39692.4
13358000 313.237 -1906.92 1.20189 39520.5
13360000 317.331 -1863.39 1.1928 39821.7
13362000 315.379 2246.52 1.20397 39452.1
13364000 313.634 -2099.3 1.20753 39336
13366000 317.02 394.943 1.19327 39805.9
13368000 312.508 -647.736 1.20331 39473.8
13370000 308.72 1574.34 1.20307 39481.9
13372000 315.015 -2506.45 1.20042 39568.9
13374000 314.111 502.891 1.20129 39540.4
13376000 315.845 1725.79 1.19866 39627
13378000 317.275 1372.31 1.19884 39621.1
13380000 316.9 408.222 1.19713 39677.8
13382000 314.942 843.228 1.20024 39574.7
13384000 311.651 -60.9894 1.19777 39656.4
13386000 316.711 -1114.28 1.19465 39759.9
13388000 317.885 597.885 1.20967 39266.5
13390000 312.243 -547.473 1.191 39882
13392000 318.412 -56.3955 1.19283 39820.7
13394000 311.664 463.289 1.20591 39388.7
13396000 312.658 456.444 1.20636 39374.2
13398000 314.787 1769.05 1.20184 39522.3
13400000 314.272 -1567.3 1.19596 39716.4
13402000 317.761 1170.75 1.2002 39576.2
13404000 317.485 478.509 1.20327 39475.1
13406000 313.862 -673.21 1.19932 39605.1
13408000 307.92 -173.283 1.20907 39285.8
13410000 319.501 -2595.03 1.2009 39553.3
13412000 307.872 542.377 1.20358 39465.2
13414000 306.463 -1463.15 1.20481 39424.8
13416000 314.372 -580.153 1.20874 39296.7
13418000 314.262 -2685.49 1.19314 39810.4
13420000 314.409 -1470 1.19167 39859.4
13422000 321.419 135.154 1.18954 39931
13424000 315.691 -403.013 1.19889 39619.5
13426000 307.237 -1502.55 1.19972 39591.9
13428000 320.377 -7.51648 1.19927 39606.9
13430000 304.257 399.106 1.19852 39631.7
13432000 318.944 -481.615 1.19078 39889.2
13434000 310.598 -811.628 1.19058 39896
13436000 309.667 -1380.38 1.18325 40143
13438000 318.839 211.332 1.19664 39694
13440000 310.255 735.59 1.20176 39524.9
13442000 316.109 286.287 1.18917 39943.4
13444000 315.669 30.2271 1.20293 39486.2
13446000 315.48 -1047.36 1.20215 39512
13448000 314.16 -1623.08 1.19755 39663.7
13450000 308.72 719.309 1.19734 39670.8
13452000 319.2 -408.401 1.20461 39431.4
13454000 309.024 -1158.88 1.20854 39303.1
13456000 307.231 -1551.37 1.20793 39323
13458000 314.28 -370.443 1.20131 39539.6
13460000 305.904 1352.44 1.20063 39561.9
13462000 310.563 -1735.14 1.20907 39285.9
13464000 309.283 -1483.76 1.20488 39422.4
13466000 318.688 1088.09 1.19573 39724.1
13468000 310.181 -141.734 1.19905 39614.1
13470000 318.978 674.75 1.1947 39758.5
13472000 309.245 702.962 1.19746 39666.7
13474000 311.243 -340.77 1.1915 39865.1
13476000 311.333 -1544.69 1.19409 39778.7
13478000 308.703 -636.074 1.19876 39623.7
13480000 318.323 1658.45 1.208 39320.5
13482000 314.457 1448.32 1.1972 39675.4
13484000 309.991 -809.975 1.19281 39821.4
13486000 309.139 -557.318 1.19896 39617.1
13488000 316.597 -1950.76 1.19771 39658.4
13490000 315.426 -2088.24 1.18453 40099.6
13492000 305.08 -347.813 1.20314 39479.4
13494000 319.432 -153.544 1.20453 39433.8
13496000 318.706 -1325.79 1.19593 39717.4
13498000 313.14 533.496 1.19649 39698.9
13500000 314.7 -1088.09 1.20944 39273.9
13502000 313.288 1840.75 1.20722 39345.9
13504000 313.141 -289.577 1.20293 39486.3
13506000 313.955 -1412.18 1.19814 39644.2
13508000 318.047 -597.233 1.19835 39637.3
13510000 308.483 -397.69 1.19425 39773.4
13512000 313.112 202.952 1.1963 39705.3
13514000 302.85 170.653 1.19767 39659.7
13516000 311.333 -886.208 1.21119 39217.1
13518000 314.303 1389.92 1.19495 39750.2
13520000 307.686 14.6631 1.19592 39717.8
13522000 318.344 1358.15 1.20752 39336.1
13524000 303.363 176.217 1.19082 39887.9
13526000 310.573 56.5719 1.20091 39552.6
13528000 322.211 -766.252 1.20075 39558
13530000 306.586 -224.67 1.19159 39862.3
13532000 310.179 -791.782 1.20912 39284.2
13534000 318.82 -379.101 1.19525 39740.1
13536000 308.863 525.554 1.20072 39558.9
13538000 307.248 1174.97 1.20051 39566.1
13540000 313.231 -21.3973 1.20558 39399.6
13542000 315.794 995.367 1.19739 39669
13544000 308.599 1898.2 1.19446 39766.4
13546000 314.667 -447.629 1.20594 39387.9
13548000 315.004 -1613.11 1.21401 39126
13550000 313.665 227.673 1.20705 39351.5
13552000 309.689 -542.537 1.20926 39279.6
13554000 313.051 -471.352 1.20123 39542.1
13556000 311.785 744.256 1.21013 39251.5
13558000 314.01 412.229 1.20207 39514.7
13560000 318.379 -2032.55 1.19435 39770.2
13562000 311.098 -2169.45 1.19764 39660.9
13564000 308.993 204.992 1.21455 39108.7
13566000 308.298 330.61 1.20982 39261.4
13568000 316.911 437.969 1.2073 39343.5
13570000 313.977 -1363.57 1.21095 39224.9
13572000 306.915 -4659.7 1.20653 39368.4
13574000 317.658 -1366.05 1.20685 39358
13576000 310.534 -629.455 1.20165 39528.5
13578000 312.965 2873.08 1.20408 39448.6
13580000 320.505 120.81 1.20067 39560.6
13582000 320.23 423.853 1.21381 39132.6
13584000 309.351 1750.24 1.19937 39603.4
13586000 319.58 789.368 1.21069 39233.3
13588000 310.62 1431.92 1.20716 39348.1
13590000 309.057 150.323 1.20119 39543.7
13592000 320.448 -696.069 1.21132 39212.7
13594000 317.407 3606.66 1.20713 39349.1
13596000 309.219 -2330.61 1.18911 39945.4
13598000 310.002 -354.522 1.20945 39273.5
13600000 314.757 -1823.82 1.20083 39555.6
13602000 317.082 1821.97 1.19645 39700.4
13604000 313.746 -1258.17 1.19938 39603.4
13606000 316.37 -1167.41 1.18912 39944.9
13608000 312.856 -736.034 1.19798 39649.5
13610000 312.971 -161.629 1.21048 39240.1
13612000 308.007 -334.22 1.19757 39663
13614000 317.52 -1212.62 1.19487 39752.8
13616000 317.962 -2270.91 1.19376 39789.8
13618000 308.846 -1441.41 1.18977 39923.3
13620000 309.798 321.539 1.19358 39795.5
13622000 307.526 -35.1377 1.20541 39405.1
13624000 316.229 336.487 1.20851 39304.1
13626000 310.864 1974.76 1.20319 39477.8
13628000 312.582 -702.674 1.20455 39433.3
13630000 308.12 734.777 1.20002 39582.1
13632000 309.58 639.116 1.20775 39328.8
13634000 316.67 -314.916 1.21275 39166.7
13636000 309.949 -2690.72 1.20299 39484.3
13638000 317.042 -200.845 1.20384 39456.5
13640000 314.38 -630.35 1.19223 39840.9
13642000 320.759 3.25818 1.20788 39324.5
13644000 317.811 -82.4524 1.20245 39502.1
13646000 313.634 -1827.08 1.20064 39561.5
13648000 318.044 844.412 1.20529 39409.1
13650000 316.553 497.204 1.19999 39583.2
13652000 307.864 -1310.3 1.21549 39078.5
13654000 310.923 741.568 1.21393 39128.4
13656000 314.218 -670.198 1.18916 39943.7
13658000 311.879 -2594.81 1.18757 39997.1
13660000 305.227 -360.887 1.20118 39543.9
13662000 308.729 -531.677 1.1946 39761.7
13664000 321.524 -1661.4 1.19738 39669.5
13666000 312.175 -1625.76 1.20373 39460.2
13668000 321.307 1784.28 1.20591 39388.9
13670000 316.444 -1167.16 1.20379 39458.2
13672000 312.412 -562.483 1.19875 39624
13674000 317.138 2003.24 1.20021 39575.8
13676000 306.063 -1616.83 1.19662 39694.6
13678000 312.978 -424.377 1.19709 39678.9
13680000 313.43 516.389 1.19727 39673.2
13682000 306.359 -67.3087 1.20696 39354.6
13684000 316.11 2525.26 1.19821 39641.8
13686000 312.264 476.918 1.19819 39642.7
13688000 308.671 2357.71 1.20466 39429.7
13690000 313.956 -476.596 1.19779 39655.7
13692000 310.787 301.426 1.20501 39418.2
13694000 308.538 -755.074 1.19922 39608.6
13696000 313.227 1911.5 1.18973 39924.6
13698000 310.894 -205.482 1.20374 39459.8
13700000 325.487 3970.73 1.19161 39861.5
13702000 312.362 -904.858 1.19943 39601.5
13704000 306.757 -1477.37 1.19247 39832.8
13706000 314.616 -785.826 1.20792 39323.3
13708000 310.861 -1198.28 1.20864 39299.9
13710000 311.698 -659.779 1.19618 39709.1
13712000 312.946 563.112 1.20287 39488.4
13714000 315.06 861.011 1.20215 39511.9
13716000 315.626 -816.229 1.20086 39554.4
13718000 314.087 -213.774 1.20517 39413
13720000 313.98 -563.649 1.20408 39448.7
13722000 317.142 1845.07 1.20059 39563.4
13724000 317.77 467.575 1.2011 39546.4
13726000 318.391 1065.85 1.20749 39337.2
13728000 305.897 82.3066 1.19972 39592
13730000 322.655 1473.63 1.20098 39550.4
13732000 309.462 803.029 1.2174 39017.2
13734000 320.733 1676.59 1.21283 39163.9
13736000 320.007 452.866 1.20187 39521.1
13738000 315.97 -419.357 1.19744 39667.4
13740000 306.631 -169.788 1.19572 39724.4
13742000 307.971 774.606 1.19462 39761.1
13744000 312.444 -178.484 1.20531 39408.5
13746000 310.282 -2678.02 1.1848 40090.5
13748000 307.197 -12.744 1.19837 39636.6
13750000 313.238 -204.162 1.19157 39862.7
13752000 314.586 91.3386 1.18783 39988.4
13754000 312.245 168.671 1.19226 39839.9
13756000 308.926 -1323.97 1.18405 40116
13758000 318.03 321.47 1.20184 39522
13760000 307.212 -863.893 1.19409 39778.9
13762000 310.714 265.83 1.19503 39747.4
13764000 310.841 700.971 1.19895 39617.3
13766000 310.789 906.203 1.1997 39592.7
13768000 312.404 -708.898 1.19649 39699
13770000 312.629 -702.602 1.19165 39860
13772000 307.212 1778.5 1.20333 39473.2
13774000 315.639 -1913.5 1.19478 39755.8
13776000 299.226 -175.687 1.18055 40234.8
13778000 312.145 -2279.06 1.19606 39713.3
13780000 311.743 124.178 1.20412 39447.4
13782000 311.424 -74.4374 1.19801 39648.6
13784000 317.073 820.499 1.20698 39353.9
13786000 309.061 877.089 1.20532 39408
13788000 320.671 1069.4 1.2012 39543.1
13790000 319.722 -1479.72 1.19697 39683
13792000 314.317 688.6 1.19483 39754.2
13794000 313.542 -1896.5 1.19502 39747.6
13796000 310.047 -1157.88 1.19671 39691.6
13798000 314.619 -840.693 1.20266 39495.3
13800000 317.363 28.5834 1.2021 39513.6
13802000 318.089 -1329.26 1.19559 39728.8
13804000 309.817 -638.411 1.19634 39703.9
13806000 311.075 210.856 1.19897 39616.9
13808000 313.777 -1619.88 1.2003 39573
13810000 307.734 -653.391 1.19136 39869.7
13812000 318.018 -1009.34 1.20492 39421.2
13814000 315.289 149.713 1.20293 39486.5
13816000 314.778 734.272 1.19923 39608.1
13818000 316.959 1224.47 1.19801 39648.5
13820000 306.871 925.601 1.20273 39493
13822000 312.733 -107.194 1.2002 39576.1
13824000 312.733 -1394.84 1.20279 39491
13826000 310.622 1739.95 1.21086 39227.8
13828000 317.054 160.567 1.20336 39472.4
13830000 305.513 916.794 1.19683 39687.5
13832000 312.827 -1098.27 1.19871 39625.5
13834000 317.826 -333.689 1.20083 39555.5
13836000 314.211 -1992.12 1.19416 39776.3
13838000 312.722 -670.884 1.20738 39340.8
13840000 313.025 -1040.69 1.20148 39534
13842000 317.799 4325.99 1.19886 39620.4
13844000 313.966 1726.14 1.19003 39914.3
13846000 311.353 -1764.85 1.19212 39844.5
13848000 308.805 411.678 1.1989 39619.2
13850000 311.123 -30.1486 1.2081 39317.4
13852000 315.294 -490.448 1.1946 39761.7
13854000 307.642 -2313.72 1.19236 39836.3
13856000 314.36 1195.27 1.20865 39299.4
13858000 306.172 -682.475 1.19787 39653
13860000 314.494 1127.52 1.19889 39619.4
13862000 317.709 986.846 1.20368 39461.9
13864000 311.284 -997.357 1.1976 39662.1
13866000 323.902 19.4815 1.19131 39871.4
13868000 312.36 -1175.71 1.19524 39740.3
13870000 311.169 -963.836 1.18792 39985.2
13872000 303.943 -518.51 1.20418 39445.5
13874000 314.223 294.91 1.18644 40035.1
13876000 311.906 457.098 1.19027 39906.3
13878000 317.519 482.763 1.2011 39546.5
13880000 312.237 -2292.91 1.20435 39439.8
13882000 316.895 1847.95 1.1874 40003
13884000 319.775 1404.96 1.19901 39615.5
13886000 312.83 -2085.78 1.19617 39709.4
13888000 312.803 2698.76 1.19935 39604.1
13890000 320.703 -1381.24 1.20564 39397.6
13892000 302.026 -2343 1.19633 39704.1
13894000 312.453 244.436 1.20858 39301.6
13896000 314.527 2020.39 1.2107 39233
13898000 313.559 570.393 1.20645 39371.2
13900000 311.608 -329.556 1.20894 39290
13902000 321.441 995.054 1.20034 39571.4
13904000 310.408 -2651.7 1.20687 39357.6
13906000 308.627 16.0216 1.20895 39289.8
13908000 308.672 -1778.37 1.20209 39514
13910000 320.017 -1458.72 1.19956 39597.3
13912000 318.679 1450.3 1.20157 39531.1
13914000 314.857 607.088 1.19909 39612.9
13916000 313.035 -1089.85 1.20248 39501.1
13918000 318.355 1067.54 1.21053 39238.6
13920000 306.722 665.357 1.20773 39329.5
13922000 308.535 727.626 1.20463 39430.6
13924000 314.024 1319.17 1.20565 39397.1
13926000 315.664 186.709 1.20681 39359.6
13928000 306.194 -603.179 1.20438 39438.7
13930000 311.761 -1889.33 1.19325 39806.7
13932000 316.262 -587.931 1.20023 39575.1
13934000 313.383 -324.505 1.20622 39378.7
13936000 314.653 -1182.59 1.20683 39358.9
13938000 312.073 2871.53 1.21839 38985.3
13940000 315.789 1673.89 1.19904 39614.4
13942000 308.821 -429.526 1.19687 39686.4
13944000 319.471 -394.85 1.20409 39448.2
13946000 318.836 2274.52 1.2098 39262.1
13948000 314.29 2178.32 1.20298 39484.9
13950000 314.47 -116.54 1.20962 39268.1
13952000 317.217 -1710.56 1.19593 39717.6
13954000 307.211 1403.21 1.21286 39163
13956000 309.901 650.3 1.20012 39578.8
13958000 312.964 -351.62 1.20692 39355.7
13960000 311.91 -1834.8 1.2004 39569.6
13962000 307.01 1090.71 1.20484 39423.7
13964000 312.084 -2863.56 1.2092 39281.7
13966000 320.159 915.195 1.20547 39403.1
13968000 311.504 -1406.67 1.1971 39678.6
13970000 317.234 1031.56 1.1985 39632.2
13972000 311.105 -78.0336 1.21021 39248.8
13974000 318.929 1638.11 1.1993 39605.8
13976000 309.069 -1575.87 1.2167 39039.4
13978000 314.206 515.52 1.19735 39670.2
13980000 310.024 528.531 1.20857 39302.1
13982000 314.408 1932.28 1.20096 39551
13984000 314.719 682.201 1.21034 39244.8
13986000 310.288 -1163.31 1.19478 39755.7
13988000 312.877 778.202 1.20135 39538.4
13990000 305.841 110.064 1.21803 38996.9
13992000 309.449 -517.353 1.2082 39314.3
13994000 308.73 -1015.39 1.19682 39687.8
13996000 309.947 -1944.96 1.2008 39556.3
13998000 314.747 -956.759 1.2108 39229.8
14000000 307.738 752.964 1.19372 39790.9
14002000 314.524 1294.54 1.20613 39381.6
14004000 311.052 350.55 1.19852 39631.8
14006000 316.843 -1022.18 1.19353 39797.3
14008000 307.415 1364.56 1.20391 39454.2
14010000 308.563 -1186.3 1.19773 39657.9
14012000 321.469 2.54763 1.20245 39502.2
14014000 308.335 985.242 1.19951 39599
14016000 309.668 312.662 1.19497 39749.3
14018000 312.056 -110.624 1.2032 39477.5
14020000 307.605 551.543 1.19366 39793.1
14022000 312.111 -468.893 1.19946 39600.7
14024000 312.66 1067.77 1.20228 39507.7
14026000 314.958 -2018.69 1.2032 39477.5
14028000 313.077 -1720.84 1.20407 39449
14030000 313.639 -806.461 1.1974 39668.7
14032000 310.233 -872.941 1.20074 39558.4
14034000 300.388 -338.004 1.20382 39457.1
14036000 313.476 -705.05 1.20211 39513.3
14038000 312.24 -633.913 1.20103 39548.8
14040000 314.014 -540.273 1.20092 39552.6
14042000 309.402 -509.264 1.20007 39580.4
14044000 320.485 -244.19 1.19916 39610.4
14046000 316.816 163.517 1.21089 39226.6
14048000 304.608 -2816.55 1.19932 39605.2
14050000 309.975 2885.28 1.2044 39438.1
14052000 314.761 424.96 1.1951 39745.1
14054000 310.187 -68.4951 1.18335 40139.7
14056000 305.532 909.877 1.20073 39558.8
14058000 325.404 -1642.56 1.20045 39568
14060000 308.746 -832.504 1.20041 39569.3
14062000 317.936 -1796.52 1.19918 39609.7
14064000 311.73 1420.07 1.20634 39374.6
14066000 315.41 -19.1956 1.202 39516.8
14068000 311.048 1155.83 1.20788 39324.5
14070000 314.512 -901.614 1.20147 39534.3
14072000 312.676 541.211 1.19838 39636.4
14074000 308.6 -2.54058 1.19614 39710.4
14076000 308.362 505.845 1.20262 39496.4
14078000 315.334 -3882.87 1.19261 39828.2
14080000 316.071 -405.03 1.19988 39586.6
14082000 306.969 608.672 1.20705 39351.5
14084000 316.65 1473 1.20899 39288.6
14086000 309.474 1666.64 1.20312 39480.1
14088000 314.295 -2176.25 1.20715 39348.4
14090000 306.513 -151.073 1.20246 39501.8
14092000 313.524 441.719 1.20221 39510.2
14094000 309.481 2002.66 1.20652 39368.7
14096000 313.303 874.76 1.20115 39544.8
14098000 313.26 -384.601 1.19941 39602.4
14100000 315.804 251.994 1.21238 39178.7
14102000 307.952 274.055 1.20761 39333.4
14104000 306.818 1751.82 1.20539 39405.9
14106000 301.202 436.691 1.20618 39380
14108000 308.944 -445.11 1.21491 39096.8
14110000 313.609 2411.09 1.20258 39497.8
14112000 312.958 1168.03 1.19722 39674.8
14114000 309.729 -767.714 1.20164 39528.7
14116000 313.337 -928.027 1.20051 39566
14118000 313.219 671.047 1.20531 39408.4
14120000 313.819 -187.435 1.1963 39705.2
14122000 310.031 -223.021 1.20795 39322.2
14124000 318.43 -744.877 1.20231 39506.6
14126000 310.41 1136.21 1.20152 39532.8
14128000 320.976 -1690.1 1.20637 39373.8
14130000 310.77 2117.96 1.20667 39363.9
14132000 314.716 -2112.55 1.18673 40025.4
14134000 314.709 1159.88 1.19808 39646.3
14136000 318.225 -952.774 1.21014 39251.1
14138000 315.165 118.7 1.20894 39289.9
14140000 308.056 592.244 1.19561 39728.2
14142000 320.859 -20.0369 1.2031 39480.9
14144000 312.168 1371.82 1.20186 39521.6
14146000 309.321 -767.28 1.19428 39772.2
14148000 319.511 -428.412 1.21688 39033.8
14150000 311.585 965.778 1.19862 39628.4
14152000 308.9 1001.83 1.2093 39278.2
14154000 312.991 -428.458 1.21099 39223.5
14156000 312.483 108.982 1.21093 39225.4
14158000 310.655 -1782.55 1.21093 39225.6
14160000 312.026 24.1156 1.18868 39959.8
14162000 316.975 718.34 1.1971 39678.7
14164000 309.079 708.243 1.19639 39702.1
14166000 311.808 438.616 1.20779 39327.6
14168000 315.819 -403.728 1.20625 39377.7
14170000 313.543 2806.73 1.20338 39471.5
14172000 314.009 570.342 1.20184 39522.1
14174000 317.479 1632.14 1.20725 39344.9
14176000 311.383 329.994 1.19501 39748
14178000 312.113 1091.83 1.21221 39184.1
14180000 311.298 -600.014 1.21236 39179.1
14182000 314.211 -477.438 1.20064 39561.7
14184000 318.582 2100.82 1.19521 39741.6
14186000 311.554 -1174.09 1.20407 39449.1
14188000 316.957 -237 1.20457 39432.7
14190000 309.493 840.408 1.20368 39461.8
14192000 322.441 464.77 1.19874 39624.2
14194000 316.282 973.295 1.19499 39748.8
14196000 310.421 2062.34 1.2093 39278.3
14198000 314.383 -2847.18 1.18627 40040.9
14200000 317.321 -1458.74 1.19531 39738.1
14202000 314.839 -3223.47 1.20324 39476.3
14204000 318.118 -984.466 1.18824 39974.4
14206000 315.661 2608.11 1.1947 39758.4
14208000 314.478 1955.06 1.2054 39405.4
14210000 306.878 -311.283 1.21015 39250.7
14212000 316.092 117.637 1.19558 39729.1
14214000 313.225 -1348.71 1.19457 39762.6
14216000 310.708 57.3446 1.19687 39686.4
14218000 310.018 -233.718 1.20647 39370.4
14220000 316.776 3103.77 1.20624 39377.9
14222000 308.02 -1448.19 1.21091 39226.2
14224000 319.438 284.091 1.20232 39506.5
14226000 308.413 1317.54 1.19808 39646.1
14228000 314.159 540.097 1.20359 39464.8
14230000 317.121 -1420.94 1.19874 39624.4
14232000 306.937 -545.342 1.19974 39591.4
14234000 319.17 789.736 1.1932 39808.3
14236000 316.853 323.355 1.19489 39752.2
14238000 308.168 -1205.9 1.20483 39423.9
14240000 307.326 -2517.99 1.19956 39597.4
14242000 315.157 -749.606 1.20146 39534.6
14244000 315.407 -1715.66 1.20076 39557.9
14246000 313.145 -2025.6 1.19615 39710.3
14248000 309.976 -622.254 1.19622 39707.7
14250000 329.169 -801.923 1.20179 39523.8
14252000 313.887 353.796 1.20525 39410.5
14254000 320.881 19.0275 1.20089 39553.6
14256000 316.672 -560.662 1.1948 39755
14258000 308.477 -2039.12 1.19417 39776.2
14260000 316.24 -1125.16 1.20122 39542.5
14262000 311.433 -411.747 1.2048 39424.9
14264000 314.944 3477.36 1.20953 39270.8
14266000 316.244 756.267 1.19734 39670.7
14268000 318.075 -653.856 1.19923 39608.1
14270000 316.243 766.854 1.197 39682
14272000 315.069 -2518.47 1.19457 39762.6
14274000 315.4 1271.03 1.2072 39346.8
14276000 313.616 561.616 1.19853 39631.2
14278000 310.864 -23.0151 1.20898 39288.8
14280000 312.194 -359.429 1.192 39848.3
14282000 309.64 1292.54 1.20767 39331.5
14284000 315.696 -750.448 1.21203 39189.9
14286000 310.859 1067.2 1.19559 39728.7
14288000 312.521 801.596 1.20339 39471.4
14290000 319.87 -954.595 1.20293 39486.4
14292000 313.187 1059.74 1.19547 39732.7
14294000 316.345 348.205 1.1925 39831.7
14296000 309.044 1362.29 1.2061 39382.7
14298000 310.895 790.155 1.20513 39414.4
14300000 311.695 -1067.04 1.20735 39341.8
14302000 310.081 945.79 1.20195 39518.5
14304000 312.813 582.416 1.192 39848.5
14306000 316.219 335.537 1.20908 39285.6
14308000 313.396 -630.861 1.20949 39272.2
14310000 317.738 -712.887 1.19934 39604.7
14312000 307.488 -1593.16 1.19871 39625.3
14314000 316.537 -1231.74 1.20148 39533.9
14316000 310.87 -732.263 1.19979 39589.9
14318000 313.24 -848.868 1.19817 39643.3
14320000 319.829 -14.0408 1.2078 39327.2
14322000 315.544 -947.655 1.19627 39706.1
14324000 313.822 265.907 1.20708 39350.6
14326000 303.666 -1150.81 1.20041 39569.4
14328000 317.843 566.409 1.20771 39330.2
14330000 311.592 2008.31 1.20909 39285.1
14332000 308.378 518.128 1.20643 39371.8
14334000 313.396 376.706 1.18958 39929.5
14336000 322.75 -444.166 1.19628 39705.8
14338000 314.777 -1564.99 1.2001 39579.4
14340000 310.739 923.297 1.19998 39583.3
14342000 314.568 -3635.64 1.19306 39813.1
14344000 308.892 130.15 1.20718 39347.2
14346000 319.409 714.802 1.19586 39719.8
14348000 316.91 -738.104 1.19893 39618.2
14350000 315.082 1582.92 1.19531 39737.9
14352000 308.338 1114.18 1.21218 39185
14354000 319.122 162.271 1.2074 39340.3
14356000 312.097 -586.911 1.20096 39551.3
14358000 307.379 1383.94 1.20323 39476.6
14360000 311.213 889.704 1.20854 39303.2
14362000 310.05 -1307.46 1.20662 39365.6
14364000 303.239 -678.084 1.20545 39403.8
14366000 320.61 613.769 1.20348 39468.3
14368000 304.883 -2101.18 1.20235 39505.4
14370000 316.959 506.266 1.19758 39662.7
14372000 320.322 -790.484 1.20338 39471.7
14374000 311.103 1613.96 1.22 38933.7
14376000 315.325 -248.25 1.20358 39465.1
14378000 308.564 -1285.14 1.20176 39524.7
14380000 314.058 873.626 1.20525 39410.5
14382000 320.933 2015.1 1.21484 39099.4
14384000 308.769 -264.405 1.20739 39340.7
14386000 312.779 300.31 1.21121 39216.5
14388000 316.738 -1067.6 1.19872 39625.1
14390000 309.626 85.1301 1.21632 39051.5
14392000 312.624 -831.97 1.19828 39639.5
14394000 310.055 -1361.8 1.20638 39373.5
14396000 308.163 -347.861 1.20194 39519
14398000 314.123 -1182.24 1.21084 39228.4
14400000 315.607 704.811 1.19833 39637.9
14402000 313.855 458.394 1.19776 39656.9
14404000 306.713 457.403 1.20993 39257.9
14406000 311.752 -1957.62 1.19774 39657.4
14408000 306.36 -847.312 1.19253 39830.8
14410000 310.683 -612.138 1.19512 39744.4
14412000 316.278 -1826.76 1.19684 39687.2
14414000 316.975 -395.209 1.20603 39384.9
14416000 315.366 1439.73 1.20188 39520.8
14418000 310.746 44.2209 1.20709 39350.4
14420000 312.258 -2421.38 1.19664 39693.9
14422000 310.324 -327.932 1.18077 40227.6
14424000 311.969 362.247 1.2027 39493.9
14426000 314.802 -1685.19 1.2051 39415.3
14428000 310.975 -815.01 1.2175 39013.9
14430000 318.646 -1791.72 1.20959 39269.1
14432000 308.116 -66.1066 1.20102 39549.1
