# Chunk-averaged data for fix density_out and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
17000000 30 3640
  13 3.18633 122 1.18377
  14 4.18633 144 1.50785
  15 5.18633 116 1.00615
  16 6.18633 140 1.3627
  17 7.18633 115 1.11121
  18 8.18633 121 1.20508
  19 9.18633 141 1.34901
  20 10.1863 124 1.28628
  21 11.1863 124 1.31255
  22 12.1863 120 1.12375
  23 13.1863 130 1.24507
  24 14.1863 114 1.18883
  25 15.1863 129 1.32891
  26 16.1863 126 1.24127
  27 17.1863 106 1.08737
  28 18.1863 114 1.18879
  29 19.1863 124 1.10502
  30 20.1863 92 0.79843
18560000 30 3640
  1 -8.81367 82 0.881374
  2 -7.81367 150 1.45886
  3 -6.81367 113 1.0863
  4 -5.81367 138 1.36376
  5 -4.81367 117 1.16003
  6 -3.81367 136 1.33755
  7 -2.81367 130 1.31631
  8 -1.81367 133 1.25383
  9 -0.813671 110 1.13011
  10 0.186329 119 1.10774
  11 1.18633 112 1.07264
  12 2.18633 120 1.12513
  13 3.18633 137 1.46505
  14 4.18633 122 1.1601
  15 5.18633 134 1.29143
  16 6.18633 118 1.17004
  17 7.18633 123 1.09271
  18 8.18633 119 1.04522
  19 9.18633 144 1.46141
  20 10.1863 120 1.31492
  21 11.1863 111 1.07253
  22 12.1863 119 1.15633
  23 13.1863 131 1.24026
  24 14.1863 117 1.19895
  25 15.1863 106 1.10995
  26 16.1863 129 1.4162
  27 17.1863 121 1.17387
  28 18.1863 110 1.18132
  29 19.1863 121 1.01772
  30 20.1863 98 0.853875
18570000 30 3640
  1 -8.81367 122 1.21162
  2 -7.81367 150 1.45717
  3 -6.81367 101 1.0235
  4 -5.81367 132 1.25786
  5 -4.81367 112 1.07498
  6 -3.81367 132 1.42564
  7 -2.81367 132 1.28669
  8 -1.81367 129 1.20649
  9 -0.813671 109 1.04121
  10 0.186329 105 1.08627
  11 1.18633 118 1.21291
  12 2.18633 122 1.16768
  13 3.18633 127 1.22037
  14 4.18633 123 1.25161
  15 5.18633 137 1.29804
  16 6.18633 120 1.14514
  17 7.18633 121 1.08633
  18 8.18633 117 1.13392
  19 9.18633 133 1.28057
  20 10.1863 136 1.41936
  21 11.1863 124 1.32161
  22 12.1863 109 1.02121
  23 13.1863 135 1.20791
  24 14.1863 127 1.45081
  25 15.1863 120 1.14764
  26 16.1863 122 1.22649
  27 17.1863 116 1.31925
  28 18.1863 108 1.09249
  29 19.1863 114 0.977337
  30 20.1863 87 0.743026
18580000 30 3640
  1 -8.81367 119 1.17899
  2 -7.81367 127 1.24481
  3 -6.81367 122 1.19499
  4 -5.81367 123 1.13922
  5 -4.81367 131 1.24843
  6 -3.81367 121 1.2731
  7 -2.81367 125 1.2732
  8 -1.81367 131 1.18271
  9 -0.813671 108 1.04996
  10 0.186329 106 1.04864
  11 1.18633 106 1.0102
  12 2.18633 140 1.3541
  13 3.18633 114 1.03378
  14 4.18633 123 1.37369
  15 5.18633 124 1.22235
  16 6.18633 126 1.01033
  17 7.18633 118 1.17891
  18 8.18633 117 1.08971
  19 9.18633 156 1.55623
  20 10.1863 112 1.13297
  21 11.1863 124 1.30912
  22 12.1863 114 1.05113
  23 13.1863 123 1.20631
  24 14.1863 122 1.17532
  25 15.1863 123 1.27565
  26 16.1863 116 1.17513
  27 17.1863 141 1.45443
  28 18.1863 110 1.09336
  29 19.1863 116 0.963147
  30 20.1863 102 0.955539
18590000 30 3640
  1 -8.81367 118 1.2191
  2 -7.81367 134 1.26653
  3 -6.81367 119 1.21654
  4 -5.81367 124 1.26129
  5 -4.81367 118 1.03971
  6 -3.81367 131 1.41217
  7 -2.81367 133 1.29382
  8 -1.81367 132 1.25267
  9 -0.813671 111 1.05103
  10 0.186329 113 1.14553
  11 1.18633 106 1.01221
  12 2.18633 123 1.1955
  13 3.18633 128 1.19413
  14 4.18633 127 1.30882
  15 5.18633 135 1.31881
  16 6.18633 125 1.15805
  17 7.18633 114 1.01603
  18 8.18633 124 1.19918
  19 9.18633 134 1.36242
  20 10.1863 130 1.36485
  21 11.1863 116 1.14428
  22 12.1863 114 1.0832
  23 13.1863 117 1.15555
  24 14.1863 121 1.20292
  25 15.1863 121 1.22038
  26 16.1863 118 1.26631
  27 17.1863 116 1.17043
  28 18.1863 123 1.23163
  29 19.1863 108 1.00097
  30 20.1863 107 0.849021
18600000 30 3640
  1 -8.81367 106 1.03807
  2 -7.81367 150 1.52414
  3 -6.81367 113 1.04431
  4 -5.81367 126 1.22121
  5 -4.81367 126 1.27856
  6 -3.81367 118 1.17881
  7 -2.81367 135 1.36454
  8 -1.81367 131 1.19264
  9 -0.813671 120 1.2039
  10 0.186329 97 0.892385
  11 1.18633 96 0.960858
  12 2.18633 124 1.1641
  13 3.18633 135 1.35333
  14 4.18633 124 1.2773
  15 5.18633 131 1.27244
  16 6.18633 130 1.2026
  17 7.18633 118 0.992126
  18 8.18633 132 1.25255
  19 9.18633 140 1.46301
  20 10.1863 125 1.26361
  21 11.1863 115 1.2934
  22 12.1863 115 1.04311
  23 13.1863 113 1.1054
  24 14.1863 126 1.30367
  25 15.1863 120 1.13279
  26 16.1863 129 1.33702
  27 17.1863 118 1.18397
  28 18.1863 123 1.29847
  29 19.1863 113 0.92611
  30 20.1863 91 0.840004
18610000 30 3640
  1 -8.81367 76 0.706007
  2 -7.81367 144 1.36734
  3 -6.81367 113 1.17111
  4 -5.81367 129 1.24308
  5 -4.81367 119 1.11418
  6 -3.81367 135 1.35352
  7 -2.81367 130 1.34358
  8 -1.81367 131 1.27413
  9 -0.813671 114 1.13289
  10 0.186329 114 1.01373
  11 1.18633 102 1.00255
  12 2.18633 130 1.21967
  13 3.18633 130 1.31269
  14 4.18633 135 1.35229
  15 5.18633 129 1.15405
  16 6.18633 134 1.26424
  17 7.18633 121 1.09563
  18 8.18633 122 1.1663
  19 9.18633 149 1.41572
  20 10.1863 119 1.2828
  21 11.1863 115 1.16492
  22 12.1863 114 1.08685
  23 13.1863 133 1.31269
  24 14.1863 129 1.36736
  25 15.1863 116 1.07319
  26 16.1863 125 1.3026
  27 17.1863 119 1.299
  28 18.1863 127 1.18988
  29 19.1863 111 0.935627
  30 20.1863 75 0.729555
18620000 30 3640
  1 -8.81367 94 0.916497
  2 -7.81367 143 1.40134
  3 -6.81367 122 1.19538
  4 -5.81367 127 1.24864
  5 -4.81367 120 1.19288
  6 -3.81367 123 1.15574
  7 -2.81367 131 1.35658
  8 -1.81367 129 1.19415
  9 -0.813671 129 1.265
  10 0.186329 106 0.989601
  11 1.18633 102 0.993296
  12 2.18633 131 1.34927
  13 3.18633 133 1.25751
  14 4.18633 124 1.23007
  15 5.18633 120 1.08149
  16 6.18633 129 1.24006
  17 7.18633 123 1.12602
  18 8.18633 130 1.15713
  19 9.18633 147 1.5513
  20 10.1863 121 1.21023
  21 11.1863 119 1.27218
  22 12.1863 111 1.00947
  23 13.1863 119 1.12976
  24 14.1863 133 1.40139
  25 15.1863 124 1.19166
  26 16.1863 125 1.23379
  27 17.1863 109 1.23376
  28 18.1863 121 1.19794
  29 19.1863 121 1.04303
  30 20.1863 74 0.603953
18630000 30 3640
  1 -8.81367 95 0.958214
  2 -7.81367 148 1.53422
  3 -6.81367 118 1.0099
  4 -5.81367 119 1.23415
  5 -4.81367 128 1.30722
  6 -3.81367 128 1.19517
  7 -2.81367 133 1.3829
  8 -1.81367 120 1.14095
  9 -0.813671 122 1.16376
  10 0.186329 101 1.02497
  11 1.18633 101 1.02627
  12 2.18633 135 1.32133
  13 3.18633 120 1.17243
  14 4.18633 138 1.42584
  15 5.18633 123 1.18005
  16 6.18633 134 1.21162
  17 7.18633 114 1.11826
  18 8.18633 132 1.20282
  19 9.18633 126 1.37918
  20 10.1863 126 1.27576
  21 11.1863 119 1.21016
  22 12.1863 109 1.06283
  23 13.1863 132 1.33639
  24 14.1863 122 1.21035
  25 15.1863 117 1.20897
  26 16.1863 121 1.34252
  27 17.1863 129 1.19021
  28 18.1863 113 1.1548
  29 19.1863 126 1.17878
  30 20.1863 91 0.858559
18640000 30 3640
  1 -8.81367 73 0.758308
  2 -7.81367 141 1.39811
  3 -6.81367 117 1.1264
  4 -5.81367 127 1.28564
  5 -4.81367 119 1.1128
  6 -3.81367 136 1.35358
  7 -2.81367 120 1.14001
  8 -1.81367 127 1.261
  9 -0.813671 116 1.15609
  10 0.186329 116 1.0746
  11 1.18633 104 1.02771
  12 2.18633 132 1.22909
  13 3.18633 127 1.21157
  14 4.18633 130 1.324
  15 5.18633 123 1.0982
  16 6.18633 138 1.29066
  17 7.18633 109 1.06712
  18 8.18633 137 1.26118
  19 9.18633 155 1.49578
  20 10.1863 113 1.1794
  21 11.1863 120 1.31524
  22 12.1863 118 1.01413
  23 13.1863 130 1.30058
  24 14.1863 131 1.32784
  25 15.1863 129 1.24986
  26 16.1863 124 1.24615
  27 17.1863 110 1.15856
  28 18.1863 128 1.16353
  29 19.1863 119 1.0228
  30 20.1863 71 0.637391
18650000 30 3640
  1 -8.81367 96 0.916473
  2 -7.81367 145 1.47495
  3 -6.81367 109 0.980479
  4 -5.81367 131 1.36558
  5 -4.81367 124 1.23637
  6 -3.81367 122 1.12727
  7 -2.81367 138 1.42846
  8 -1.81367 120 1.17863
  9 -0.813671 126 1.2503
  10 0.186329 108 1.06709
  11 1.18633 105 1.00433
  12 2.18633 127 1.10985
  13 3.18633 124 1.30675
  14 4.18633 119 1.26519
  15 5.18633 135 1.26412
  16 6.18633 134 1.23656
  17 7.18633 120 1.16114
  18 8.18633 114 1.01194
  19 9.18633 148 1.54016
  20 10.1863 122 1.34055
  21 11.1863 113 1.19493
  22 12.1863 113 1.05198
  23 13.1863 121 1.13991
  24 14.1863 132 1.43857
  25 15.1863 124 1.23008
  26 16.1863 126 1.22395
  27 17.1863 110 1.19378
  28 18.1863 115 1.08084
  29 19.1863 113 0.972948
  30 20.1863 106 1.07067
18660000 30 3640
  1 -8.81367 119 1.18634
  2 -7.81367 130 1.26751
  3 -6.81367 119 1.17747
  4 -5.81367 129 1.25749
  5 -4.81367 121 1.11745
  6 -3.81367 130 1.30877
  7 -2.81367 130 1.39511
  8 -1.81367 130 1.24749
  9 -0.813671 109 1.05376
  10 0.186329 112 1.0699
  11 1.18633 104 1.08493
  12 2.18633 134 1.16018
  13 3.18633 116 1.17738
  14 4.18633 126 1.33133
  15 5.18633 132 1.21766
  16 6.18633 134 1.25003
  17 7.18633 115 1.11867
  18 8.18633 121 1.07376
  19 9.18633 133 1.40517
  20 10.1863 135 1.36892
  21 11.1863 117 1.23365
  22 12.1863 102 0.976079
  23 13.1863 133 1.18763
  24 14.1863 122 1.40392
  25 15.1863 113 1.06982
  26 16.1863 122 1.19001
  27 17.1863 109 1.22371
  28 18.1863 125 1.30625
  29 19.1863 121 0.957508
  30 20.1863 97 0.932171
18670000 30 3640
  1 -8.81367 118 1.12923
  2 -7.81367 143 1.48759
  3 -6.81367 107 1.07765
  4 -5.81367 145 1.43215
  5 -4.81367 106 0.988404
  6 -3.81367 132 1.38439
  7 -2.81367 128 1.20843
  8 -1.81367 128 1.30638
  9 -0.813671 106 1.03877
  10 0.186329 106 1.03368
  11 1.18633 117 1.2261
  12 2.18633 122 1.04516
  13 3.18633 134 1.36925
  14 4.18633 125 1.29271
  15 5.18633 131 1.14944
  16 6.18633 124 1.21974
  17 7.18633 121 1.13808
  18 8.18633 124 1.23111
  19 9.18633 142 1.47496
  20 10.1863 129 1.31775
  21 11.1863 116 1.24606
  22 12.1863 117 1.04505
  23 13.1863 119 1.20215
  24 14.1863 121 1.23116
  25 15.1863 112 1.08643
  26 16.1863 116 1.29499
  27 17.1863 117 1.09917
  28 18.1863 115 1.19833
  29 19.1863 112 0.990998
  30 20.1863 107 0.980859
18680000 30 3640
  1 -8.81367 113 1.06846
  2 -7.81367 152 1.42364
  3 -6.81367 114 1.16835
  4 -5.81367 122 1.19592
  5 -4.81367 113 1.10711
  6 -3.81367 148 1.44609
  7 -2.81367 122 1.34844
  8 -1.81367 126 1.15467
  9 -0.813671 111 1.10603
  10 0.186329 101 0.943309
  11 1.18633 124 1.23853
  12 2.18633 129 1.14106
  13 3.18633 128 1.33611
  14 4.18633 118 1.23333
  15 5.18633 154 1.46132
  16 6.18633 107 0.979599
  17 7.18633 122 1.1584
  18 8.18633 114 1.05228
  19 9.18633 148 1.45735
  20 10.1863 118 1.22473
  21 11.1863 115 1.30336
  22 12.1863 106 1.01328
  23 13.1863 117 1.0698
  24 14.1863 118 1.20348
  25 15.1863 126 1.27099
  26 16.1863 120 1.22961
  27 17.1863 123 1.25231
  28 18.1863 109 1.19716
  29 19.1863 122 1.03845
  30 20.1863 100 0.918335
18690000 30 3640
  1 -8.81367 98 0.884775
  2 -7.81367 151 1.47612
  3 -6.81367 112 1.10089
  4 -5.81367 122 1.26842
  5 -4.81367 113 0.994124
  6 -3.81367 135 1.41508
  7 -2.81367 130 1.30459
  8 -1.81367 129 1.27231
  9 -0.813671 118 1.12457
  10 0.186329 108 0.995449
  11 1.18633 113 1.0587
  12 2.18633 117 1.1159
  13 3.18633 134 1.37292
  14 4.18633 121 1.17171
  15 5.18633 141 1.33957
  16 6.18633 116 1.11693
  17 7.18633 120 1.13201
  18 8.18633 115 1.06615
  19 9.18633 147 1.40412
  20 10.1863 129 1.30837
  21 11.1863 116 1.24359
  22 12.1863 114 1.07237
  23 13.1863 124 1.27105
  24 14.1863 126 1.22902
  25 15.1863 117 1.15058
  26 16.1863 111 1.08217
  27 17.1863 136 1.5183
  28 18.1863 129 1.21897
  29 19.1863 105 0.893483
  30 20.1863 93 0.897126
18700000 30 3640
  1 -8.81367 80 0.764698
  2 -7.81367 157 1.50323
  3 -6.81367 107 1.04651
  4 -5.81367 126 1.27471
  5 -4.81367 125 1.24107
  6 -3.81367 130 1.2997
  7 -2.81367 133 1.31722
  8 -1.81367 128 1.22736
  9 -0.813671 111 1.10527
  10 0.186329 117 1.0841
  11 1.18633 109 1.11026
  12 2.18633 127 1.09656
  13 3.18633 121 1.26977
  14 4.18633 141 1.45692
  15 5.18633 128 1.14773
  16 6.18633 129 1.2897
  17 7.18633 117 1.06909
  18 8.18633 130 1.16643
  19 9.18633 140 1.49434
  20 10.1863 127 1.27725
  21 11.1863 114 1.221
  22 12.1863 124 1.11405
  23 13.1863 119 1.16886
  24 14.1863 124 1.2475
  25 15.1863 116 1.24844
  26 16.1863 129 1.16384
  27 17.1863 119 1.36212
  28 18.1863 109 1.05527
  29 19.1863 119 0.994324
  30 20.1863 84 0.820732
18710000 30 3640
  1 -8.81367 106 1.11891
  2 -7.81367 138 1.2164
  3 -6.81367 112 1.13008
  4 -5.81367 136 1.29755
  5 -4.81367 112 1.07089
  6 -3.81367 134 1.38628
  7 -2.81367 121 1.17313
  8 -1.81367 134 1.34924
  9 -0.813671 117 1.10428
  10 0.186329 113 1.05747
  11 1.18633 113 1.10423
  12 2.18633 127 1.18799
  13 3.18633 134 1.29275
  14 4.18633 122 1.21133
  15 5.18633 130 1.2004
  16 6.18633 128 1.21999
  17 7.18633 116 0.989737
  18 8.18633 126 1.29019
  19 9.18633 137 1.33087
  20 10.1863 126 1.24837
  21 11.1863 114 1.23095
  22 12.1863 113 0.946517
  23 13.1863 129 1.27801
  24 14.1863 116 1.23847
  25 15.1863 131 1.24958
  26 16.1863 121 1.23718
  27 17.1863 119 1.18547
  28 18.1863 126 1.23734
  29 19.1863 104 0.877542
  30 20.1863 85 0.746808
18720000 32 3640
  1 -9.81367 0 0
  2 -8.81367 131 1.31498
  3 -7.81367 138 1.38554
  4 -6.81367 107 1.08266
  5 -5.81367 124 1.22902
  6 -4.81367 131 1.2783
  7 -3.81367 127 1.24302
  8 -2.81367 123 1.28573
  9 -1.81367 138 1.31484
  10 -0.813671 106 1.02219
  11 0.186329 103 1.03235
  12 1.18633 116 1.24804
  13 2.18633 128 1.185
  14 3.18633 124 1.2367
  15 4.18633 115 1.11804
  16 5.18633 126 1.18749
  17 6.18633 123 1.20387
  18 7.18633 109 1.02092
  19 8.18633 130 1.25437
  20 9.18633 139 1.41338
  21 10.1863 127 1.2909
  22 11.1863 107 1.18601
  23 12.1863 114 1.10417
  24 13.1863 123 1.21272
  25 14.1863 119 1.26572
  26 15.1863 130 1.27327
  27 16.1863 108 1.13819
  28 17.1863 133 1.36415
  29 18.1863 109 1.12554
  30 19.1863 113 0.936467
  31 20.1863 117 1.09661
  32 21.1863 2 0.00254084
18730000 30 3640
  1 -8.81367 61 0.673582
  2 -7.81367 160 1.49273
  3 -6.81367 110 1.01227
  4 -5.81367 133 1.28313
  5 -4.81367 122 1.16003
  6 -3.81367 131 1.28437
  7 -2.81367 139 1.44811
  8 -1.81367 121 1.09848
  9 -0.813671 125 1.24265
  10 0.186329 104 0.961826
  11 1.18633 113 1.14035
  12 2.18633 126 1.09247
  13 3.18633 129 1.32386
  14 4.18633 128 1.28193
  15 5.18633 129 1.22045
  16 6.18633 129 1.20686
  17 7.18633 123 1.04074
  18 8.18633 128 1.17974
  19 9.18633 150 1.58374
  20 10.1863 120 1.16373
  21 11.1863 115 1.20427
  22 12.1863 125 1.13061
  23 13.1863 122 1.24129
  24 14.1863 122 1.25737
  25 15.1863 130 1.28558
  26 16.1863 121 1.18101
  27 17.1863 127 1.33982
  28 18.1863 107 0.985205
  29 19.1863 124 1.11946
  30 20.1863 66 0.548066
18740000 30 3640
  1 -8.81367 101 0.992832
  2 -7.81367 147 1.47556
  3 -6.81367 115 1.097
  4 -5.81367 132 1.25334
  5 -4.81367 114 1.15899
  6 -3.81367 132 1.32034
  7 -2.81367 131 1.32408
  8 -1.81367 126 1.20868
  9 -0.813671 113 1.10828
  10 0.186329 105 0.958141
  11 1.18633 114 1.16537
  12 2.18633 123 1.04996
  13 3.18633 133 1.34896
  14 4.18633 117 1.20618
  15 5.18633 124 1.12573
  16 6.18633 130 1.23473
  17 7.18633 114 1.06233
  18 8.18633 122 1.09343
  19 9.18633 145 1.56853
  20 10.1863 135 1.31667
  21 11.1863 103 1.08205
  22 12.1863 121 1.10948
  23 13.1863 108 1.10697
  24 14.1863 137 1.4185
  25 15.1863 117 1.11066
  26 16.1863 118 1.18504
  27 17.1863 128 1.35027
  28 18.1863 116 1.07225
  29 19.1863 114 1.00531
  30 20.1863 105 0.945646
18750000 30 3640
  1 -8.81367 106 1.12512
  2 -7.81367 139 1.34588
  3 -6.81367 117 1.12282
  4 -5.81367 117 1.17866
  5 -4.81367 119 1.13769
  6 -3.81367 124 1.22733
  7 -2.81367 138 1.41305
  8 -1.81367 126 1.23729
  9 -0.813671 117 1.12159
  10 0.186329 113 1.10784
  11 1.18633 109 1.06799
  12 2.18633 121 1.17018
  13 3.18633 137 1.38064
  14 4.18633 127 1.15522
  15 5.18633 128 1.291
  16 6.18633 125 1.14017
  17 7.18633 131 1.14907
  18 8.18633 119 1.16513
  19 9.18633 140 1.52517
  20 10.1863 119 1.16012
  21 11.1863 116 1.21481
  22 12.1863 115 1.09041
  23 13.1863 124 1.16516
  24 14.1863 124 1.38323
  25 15.1863 137 1.23739
  26 16.1863 97 1.01671
  27 17.1863 123 1.35325
  28 18.1863 115 1.10657
  29 19.1863 116 1.0219
  30 20.1863 101 0.790208
18760000 30 3640
  1 -8.81367 74 0.706801
  2 -7.81367 155 1.5162
  3 -6.81367 116 1.1555
  4 -5.81367 132 1.27199
  5 -4.81367 116 1.1282
  6 -3.81367 140 1.35504
  7 -2.81367 137 1.37247
  8 -1.81367 125 1.16166
  9 -0.813671 121 1.22256
  10 0.186329 105 0.995556
  11 1.18633 112 1.12711
  12 2.18633 132 1.20885
  13 3.18633 133 1.31051
  14 4.18633 131 1.18036
  15 5.18633 132 1.32907
  16 6.18633 113 1.08239
  17 7.18633 117 1.12204
  18 8.18633 115 0.972186
  19 9.18633 153 1.58192
  20 10.1863 122 1.2014
  21 11.1863 124 1.35616
  22 12.1863 107 1.01542
  23 13.1863 131 1.27834
  24 14.1863 118 1.17173
  25 15.1863 122 1.21489
  26 16.1863 116 1.10964
  27 17.1863 118 1.26463
  28 18.1863 125 1.21131
  29 19.1863 109 0.953494
  30 20.1863 89 0.844304
18770000 30 3640
  1 -8.81367 99 1.15213
  2 -7.81367 145 1.29475
  3 -6.81367 117 1.10734
  4 -5.81367 124 1.22581
  5 -4.81367 123 1.22712
  6 -3.81367 130 1.27828
  7 -2.81367 124 1.28828
  8 -1.81367 122 1.16095
  9 -0.813671 128 1.3121
  10 0.186329 101 0.922641
  11 1.18633 104 1.07246
  12 2.18633 129 1.17486
  13 3.18633 137 1.35692
  14 4.18633 127 1.33326
  15 5.18633 138 1.27218
  16 6.18633 113 1.0524
  17 7.18633 123 1.07749
  18 8.18633 117 1.11982
  19 9.18633 140 1.46313
  20 10.1863 132 1.34193
  21 11.1863 109 1.15221
  22 12.1863 111 1.07356
  23 13.1863 119 1.11244
  24 14.1863 131 1.32085
  25 15.1863 116 1.19094
  26 16.1863 121 1.16467
  27 17.1863 121 1.32452
  28 18.1863 121 1.24336
  29 19.1863 117 1.0101
  30 20.1863 101 0.840275
18780000 30 3640
  1 -8.81367 116 1.2473
  2 -7.81367 146 1.47725
  3 -6.81367 117 1.10635
  4 -5.81367 121 1.20028
  5 -4.81367 123 1.22186
  6 -3.81367 127 1.30061
  7 -2.81367 133 1.41364
  8 -1.81367 127 1.18004
  9 -0.813671 114 1.10261
  10 0.186329 98 0.988332
  11 1.18633 114 1.21813
  12 2.18633 121 1.11152
  13 3.18633 126 1.29432
  14 4.18633 121 1.19649
  15 5.18633 129 1.3058
  16 6.18633 123 1.10259
  17 7.18633 123 1.12039
  18 8.18633 125 1.22831
  19 9.18633 145 1.5839
  20 10.1863 119 1.17748
  21 11.1863 106 1.12526
  22 12.1863 117 1.16599
  23 13.1863 117 1.18651
  24 14.1863 131 1.32232
  25 15.1863 121 1.19143
  26 16.1863 115 1.22058
  27 17.1863 125 1.31206
  28 18.1863 111 1.17114
  29 19.1863 115 1.00102
  30 20.1863 114 1.01623
18790000 30 3640
  1 -8.81367 96 1.03854
  2 -7.81367 140 1.31669
  3 -6.81367 121 1.20804
  4 -5.81367 119 1.16194
  5 -4.81367 127 1.18945
  6 -3.81367 118 1.19305
  7 -2.81367 128 1.39748
  8 -1.81367 127 1.18817
  9 -0.813671 121 1.12225
  10 0.186329 97 0.910179
  11 1.18633 120 1.25435
  12 2.18633 128 1.15839
  13 3.18633 133 1.35635
  14 4.18633 117 1.13589
  15 5.18633 143 1.35162
  16 6.18633 124 1.16196
  17 7.18633 120 1.10351
  18 8.18633 128 1.21201
  19 9.18633 129 1.35013
  20 10.1863 127 1.2816
  21 11.1863 112 1.19311
  22 12.1863 120 1.0997
  23 13.1863 116 1.19193
  24 14.1863 122 1.23808
  25 15.1863 112 1.1258
  26 16.1863 124 1.18817
  27 17.1863 128 1.43998
  28 18.1863 120 1.05238
  29 19.1863 120 1.09349
  30 20.1863 103 0.906441
18800000 30 3640
  1 -8.81367 119 1.1416
  2 -7.81367 134 1.25177
  3 -6.81367 118 1.21077
  4 -5.81367 130 1.18489
  5 -4.81367 125 1.22318
  6 -3.81367 127 1.3356
  7 -2.81367 135 1.2542
  8 -1.81367 122 1.14902
  9 -0.813671 107 1.07607
  10 0.186329 117 1.1059
  11 1.18633 108 1.05008
  12 2.18633 122 1.09967
  13 3.18633 129 1.28007
  14 4.18633 114 1.20717
  15 5.18633 140 1.32712
  16 6.18633 114 1.03032
  17 7.18633 125 1.15649
  18 8.18633 109 0.999417
  19 9.18633 154 1.53498
  20 10.1863 124 1.26764
  21 11.1863 106 1.09698
  22 12.1863 120 1.13048
  23 13.1863 126 1.17138
  24 14.1863 129 1.29627
  25 15.1863 108 1.09332
  26 16.1863 116 1.20084
  27 17.1863 127 1.31718
  28 18.1863 124 1.26404
  29 19.1863 111 0.925316
  30 20.1863 100 0.954825
18810000 30 3640
  1 -8.81367 116 1.23407
  2 -7.81367 151 1.43436
  3 -6.81367 113 1.1164
  4 -5.81367 112 1.13758
  5 -4.81367 127 1.19654
  6 -3.81367 133 1.32282
  7 -2.81367 133 1.44048
  8 -1.81367 120 1.06513
  9 -0.813671 125 1.31547
  10 0.186329 99 0.906291
  11 1.18633 107 1.01132
  12 2.18633 123 1.19783
  13 3.18633 133 1.27043
  14 4.18633 127 1.3016
  15 5.18633 125 1.24914
  16 6.18633 129 1.21651
  17 7.18633 122 1.06275
  18 8.18633 116 1.10648
  19 9.18633 136 1.41919
  20 10.1863 122 1.30038
  21 11.1863 113 1.09387
  22 12.1863 121 1.15779
  23 13.1863 119 1.16283
  24 14.1863 130 1.38293
  25 15.1863 116 1.11645
  26 16.1863 114 1.16262
  27 17.1863 124 1.32298
  28 18.1863 103 1.09004
  29 19.1863 120 0.980197
  30 20.1863 111 0.98381
18820000 30 3640
  1 -8.81367 93 0.979763
  2 -7.81367 149 1.37334
  3 -6.81367 114 1.08493
  4 -5.81367 128 1.27409
  5 -4.81367 122 1.03804
  6 -3.81367 129 1.36931
  7 -2.81367 130 1.34835
  8 -1.81367 130 1.24574
  9 -0.813671 122 1.14075
  10 0.186329 95 0.930233
  11 1.18633 111 1.06656
  12 2.18633 125 1.15804
  13 3.18633 135 1.34965
  14 4.18633 120 1.24319
  15 5.18633 144 1.27441
  16 6.18633 104 1.00449
  17 7.18633 132 1.21118
  18 8.18633 108 0.983661
  19 9.18633 147 1.48203
  20 10.1863 127 1.3347
  21 11.1863 121 1.24571
  22 12.1863 113 0.968761
  23 13.1863 125 1.31986
  24 14.1863 129 1.35099
  25 15.1863 126 1.15799
  26 16.1863 116 1.2023
  27 17.1863 129 1.40907
  28 18.1863 109 0.987268
  29 19.1863 125 1.14808
  30 20.1863 82 0.661926
18830000 30 3640
  1 -8.81367 96 0.889807
  2 -7.81367 150 1.47374
  3 -6.81367 112 1.09756
  4 -5.81367 132 1.26202
  5 -4.81367 111 1.04438
  6 -3.81367 135 1.32764
  7 -2.81367 132 1.31902
  8 -1.81367 125 1.22245
  9 -0.813671 117 1.18672
  10 0.186329 101 0.882385
  11 1.18633 117 1.12734
  12 2.18633 120 1.23859
  13 3.18633 137 1.21769
  14 4.18633 123 1.28559
  15 5.18633 131 1.17691
  16 6.18633 117 1.12597
  17 7.18633 130 1.19537
  18 8.18633 115 1.05434
  19 9.18633 142 1.52812
  20 10.1863 131 1.32147
  21 11.1863 117 1.13222
  22 12.1863 113 1.10123
  23 13.1863 123 1.16443
  24 14.1863 129 1.35751
  25 15.1863 115 1.03202
  26 16.1863 120 1.21376
  27 17.1863 129 1.43038
  28 18.1863 115 1.13342
  29 19.1863 111 0.921995
  30 20.1863 94 0.888404
18840000 30 3640
  1 -8.81367 81 0.78568
  2 -7.81367 159 1.54511
  3 -6.81367 117 1.16283
  4 -5.81367 128 1.25894
  5 -4.81367 121 1.17533
  6 -3.81367 133 1.3264
  7 -2.81367 124 1.27772
  8 -1.81367 119 1.18405
  9 -0.813671 119 1.13173
  10 0.186329 108 1.02927
  11 1.18633 115 1.15927
  12 2.18633 120 1.09673
  13 3.18633 126 1.27398
  14 4.18633 126 1.23906
  15 5.18633 139 1.31663
  16 6.18633 118 1.09168
  17 7.18633 118 1.10421
  18 8.18633 117 1.08799
  19 9.18633 131 1.34029
  20 10.1863 131 1.3763
  21 11.1863 117 1.17407
  22 12.1863 122 1.23772
  23 13.1863 116 1.13427
  24 14.1863 123 1.23036
  25 15.1863 124 1.19785
  26 16.1863 121 1.20527
  27 17.1863 121 1.33274
  28 18.1863 127 1.24902
  29 19.1863 109 0.931947
  30 20.1863 110 1.02925
18850000 30 3640
  1 -8.81367 107 1.08718
  2 -7.81367 140 1.36756
  3 -6.81367 118 1.22281
