# Time-averaged data for fix data_out
# TimeStep c_thermo_temp c_thermo_press v_density v_vol
19436000 312.906 367.725 1.20564 39397.7
19438000 311.276 -596.126 1.20901 39287.7
19440000 319.033 168.882 1.20214 39512.3
19442000 301.462 548.457 1.19885 39620.7
19444000 307.983 476.579 1.20747 39337.9
19446000 322.113 858.509 1.20406 39449.2
19448000 310.643 -255.773 1.20265 39495.6
19450000 313.58 -412.62 1.20522 39411.4
19452000 308.934 1132.65 1.2028 39490.7
19454000 320.136 -2689.23 1.19062 39894.7
19456000 309.813 450.496 1.19922 39608.6
19458000 315.978 -3172.95 1.19699 39682.2
19460000 313.2 300.349 1.19229 39838.9
19462000 307.352 -1838.4 1.19393 39783.9
19464000 313.41 -1975.8 1.19577 39722.7
19466000 309.547 -1752.26 1.20231 39506.9
19468000 314.696 -1032.48 1.20038 39570.1
19470000 319.069 637.902 1.20765 39332
19472000 313.752 990.07 1.19912 39611.7
19474000 317.594 1114.61 1.20437 39439.3
19476000 314.664 -364.253 1.19866 39627.1
19478000 305.031 -481.185 1.19585 39720.2
19480000 316.15 -393.476 1.20101 39549.4
19482000 317.732 412.65 1.19305 39813.3
19484000 308.31 79.7702 1.2023 39507.1
19486000 312.071 1721.63 1.19495 39750.1
19488000 314.554 1419.45 1.20953 39270.9
19490000 306.052 551.969 1.20758 39334.4
19492000 315.452 221.636 1.20681 39359.3
19494000 306.266 1468.38 1.20469 39428.7
19496000 318.275 1467.42 1.19547 39732.8
19498000 322.956 73.0003 1.19043 39901.1
19500000 315.992 2839.73 1.20277 39491.7
19502000 305.557 241.711 1.19939 39602.8
19504000 316.712 -1486.06 1.19963 39595
19506000 311.464 -1208.7 1.19591 39718
19508000 305.815 -2160.98 1.19047 39899.7
19510000 309.313 1071.03 1.19719 39675.8
19512000 315.133 782.134 1.19143 39867.6
19514000 322.118 -575.655 1.20505 39416.9
19516000 308.754 -13.2684 1.18548 40067.6
19518000 309.18 1371.64 1.19344 39800.4
19520000 310.878 -1310.17 1.20202 39516.3
19522000 315.753 271.904 1.20416 39445.9
19524000 305.042 -536.47 1.20189 39520.6
19526000 313.631 -477.138 1.19842 39634.8
19528000 307.294 -2323.95 1.19458 39762.2
19530000 313.694 -2101.46 1.20263 39496.2
19532000 313.394 -542.699 1.20404 39450.1
19534000 311.135 -232.738 1.1987 39625.6
19536000 310.034 687.112 1.20547 39403.3
19538000 313.634 1169.71 1.19763 39661
19540000 312.381 -127.625 1.20348 39468.3
19542000 312.704 1129.19 1.2073 39343.5
19544000 311.946 -514.884 1.20494 39420.6
19546000 316.183 -1256.49 1.20576 39393.6
19548000 317.941 -894.504 1.19905 39614
19550000 312.839 1850.07 1.19975 39590.9
19552000 318.457 -1215.03 1.19257 39829.2
19554000 308.234 722.998 1.19861 39628.8
19556000 305.762 -691.182 1.20319 39477.8
19558000 307.734 556.695 1.19272 39824.3
19560000 317.552 1578.16 1.1971 39678.5
19562000 316.687 -756.888 1.20894 39290.1
19564000 312.18 -377.176 1.20982 39261.6
19566000 314.729 1336.56 1.20866 39299.2
19568000 308.852 776.654 1.20506 39416.6
19570000 309.289 58.4802 1.19584 39720.6
19572000 309.582 -311.1 1.19543 39734.1
19574000 320.683 -1884.75 1.20095 39551.4
19576000 318.731 -68.4628 1.20451 39434.7
19578000 310.086 621.38 1.20877 39295.6
19580000 314.245 -1356.55 1.20062 39562.3
19582000 316.52 -1678.89 1.19359 39795.4
19584000 316.108 1281.96 1.20635 39374.3
19586000 316.318 253.756 1.21197 39191.8
19588000 309.648 343.986 1.20087 39554.3
19590000 313.204 1768.12 1.21427 39117.5
19592000 317.458 -1298.04 1.19809 39646
19594000 314.852 -2505.67 1.20823 39313.3
19596000 313.91 -2185.96 1.20733 39342.4
19598000 312.822 -167.939 1.19778 39656.1
19600000 312.893 -38.3541 1.20462 39430.9
19602000 317.279 952.781 1.20811 39317.1
19604000 307.8 -891.746 1.20899 39288.3
19606000 312.159 2085.54 1.20573 39394.5
19608000 308.778 1461.58 1.21065 39234.5
19610000 310.387 -252.073 1.20118 39543.8
19612000 307.47 -1398.65 1.2091 39284.8
19614000 312.36 618.384 1.21434 39115.4
19616000 313.225 465.643 1.20035 39571.3
19618000 317.555 -1819.38 1.20689 39356.8
19620000 311.233 1362.95 1.21106 39221.3
19622000 313.882 -153.903 1.20429 39441.7
19624000 317.235 -1846.9 1.19879 39622.7
19626000 311.858 3214.28 1.20003 39581.8
19628000 312.701 -1989.66 1.2089 39291.2
19630000 304.433 942.337 1.20209 39513.9
19632000 314.165 1793.73 1.21305 39156.9
19634000 318.437 1729.48 1.20785 39325.6
19636000 307.682 -1350.52 1.21299 39158.8
19638000 318.781 -1171.75 1.19786 39653.4
19640000 310.709 -88.0455 1.21028 39246.5
19642000 315.777 841.572 1.21665 39041
19644000 307.932 1594.38 1.20555 39400.5
19646000 310.611 1168.58 1.20801 39320.2
19648000 313.602 -1924.51 1.19914 39611.3
19650000 314.475 1842.18 1.19594 39717.2
19652000 306.428 2714.86 1.21244 39176.7
19654000 308.886 1652.18 1.21123 39215.9
19656000 310.99 770.131 1.20269 39494.3
19658000 315.41 -893.749 1.19078 39889.4
19660000 319.066 -1145.02 1.20328 39474.9
19662000 315.5 -1587.86 1.20438 39438.7
19664000 312.364 -928.721 1.19719 39675.7
19666000 319.263 2234.8 1.20337 39471.8
19668000 316.276 -1249.62 1.2119 39194
19670000 317.507 120.648 1.2082 39314
19672000 313.424 681.334 1.19652 39697.9
19674000 318.075 -788.51 1.197 39682
19676000 308.984 170.362 1.20078 39557
19678000 315.242 -650.794 1.21082 39229.1
19680000 306.267 -153.734 1.20086 39554.5
19682000 313.304 352.773 1.20459 39432.1
19684000 302.331 -576.716 1.19585 39720
19686000 307.553 524.58 1.21228 39181.9
19688000 311.761 1237.96 1.21071 39232.5
19690000 317.002 1449.99 1.2063 39376.1
19692000 310.751 -539.522 1.20231 39506.6
19694000 312.489 -52.8712 1.20029 39573.2
19696000 308.278 498.92 1.19906 39613.9
19698000 311.447 263.838 1.2031 39480.9
19700000 319.528 -648.895 1.21662 39042
19702000 312.84 -1656.09 1.19629 39705.5
19704000 301.847 845.827 1.19905 39614.1
19706000 306.339 2193.5 1.20623 39378.3
19708000 315.281 2101.93 1.2111 39220.1
19710000 312.449 1376.55 1.20483 39423.9
19712000 318.153 875.98 1.20629 39376.5
19714000 311.936 -1886.46 1.19748 39666
19716000 318.295 -370.475 1.19743 39667.8
19718000 312.531 -473.587 1.2031 39480.6
19720000 320.765 224.671 1.2047 39428.2
19722000 308.338 1580.36 1.20756 39334.9
19724000 316.877 1023.6 1.22138 38889.9
19726000 324.822 -199.912 1.20051 39565.9
19728000 313.368 -619.595 1.20862 39300.5
19730000 313.991 -1972.17 1.19608 39712.5
19732000 313.471 -163.302 1.19272 39824.4
19734000 309.56 -3176.1 1.19776 39656.8
19736000 310.604 301.545 1.20009 39579.9
19738000 309.419 -2851.53 1.20892 39290.8
19740000 305.355 210.84 1.19834 39637.7
19742000 305.9 1309.08 1.20661 39365.9
19744000 315.704 2181.4 1.20188 39521
19746000 311.162 1878.19 1.19891 39618.7
19748000 316.544 535.859 1.20384 39456.5
19750000 316.56 -499.759 1.20053 39565.4
19752000 313.931 -507.492 1.20437 39439.2
19754000 302.81 -867.847 1.19955 39597.5
19756000 311.726 32.5674 1.20231 39506.7
19758000 310.437 3437.84 1.20298 39484.7
19760000 306.976 896.861 1.21736 39018.3
19762000 318.15 1781.02 1.19784 39654.2
19764000 308.068 -573.474 1.19361 39794.7
19766000 323.366 247.191 1.20004 39581.6
19768000 315.717 1165.79 1.2075 39336.9
19770000 312.505 104.24 1.20402 39450.6
19772000 309.324 1437.8 1.20791 39323.5
19774000 311.347 230.757 1.20515 39413.6
19776000 316.429 -490.773 1.18964 39927.4
19778000 310.9 293.222 1.18974 39924.2
19780000 311.428 -1601.28 1.18836 39970.6
19782000 313.996 3306.28 1.19912 39611.9
19784000 313.537 -310.214 1.2142 39119.9
19786000 308.521 -1650.35 1.19862 39628.5
19788000 317.691 -1378.83 1.19779 39655.8
19790000 315.988 2339.88 1.21445 39111.7
19792000 316.8 -88.8429 1.19763 39661
19794000 310.535 123.042 1.20377 39458.8
19796000 309.376 1936.23 1.20733 39342.5
19798000 308.692 -1890.24 1.19871 39625.5
19800000 313.792 685.116 1.20647 39370.4
19802000 309.967 591.823 1.20765 39332
19804000 316.401 -1122.03 1.18947 39933.3
19806000 311.317 1.17057 1.20097 39550.8
19808000 320.241 1449.03 1.20538 39406.2
19810000 306.84 485.379 1.20084 39555.2
19812000 311.121 -207.521 1.20425 39443.1
19814000 322.776 -2275.54 1.2055 39402.1
19816000 312.558 -44.781 1.20843 39306.8
19818000 311.644 805.811 1.2147 39103.7
19820000 316.053 -286.154 1.20475 39426.7
19822000 312.733 1007.79 1.209 39288.1
19824000 310.594 240.326 1.20231 39506.6
19826000 309.313 -1758.52 1.19601 39715
19828000 301.994 1849.67 1.20646 39370.9
19830000 306.544 -1897.94 1.19372 39791.1
19832000 318.01 391.23 1.19258 39829
19834000 312.578 2032.41 1.19022 39908.1
19836000 315.555 775.41 1.20066 39561
19838000 306.221 38.0028 1.20449 39435.1
19840000 308.895 1016.19 1.19238 39835.6
19842000 312.209 -949.085 1.20967 39266.3
19844000 311.031 2168.11 1.20194 39519
19846000 315.748 337.244 1.2035 39467.7
19848000 308.109 1998.64 1.20086 39554.4
19850000 315.709 -739.063 1.19957 39597
19852000 311.382 -2278.67 1.19818 39642.8
19854000 317.612 -1020.28 1.2091 39284.7
19856000 313.86 -153.194 1.20009 39579.9
19858000 311.254 -1560.86 1.20892 39290.9
19860000 316.547 1704.1 1.22361 38819.1
19862000 317.996 88.9103 1.20585 39390.7
19864000 307.142 -1490.27 1.21649 39046.1
19866000 310.68 777.381 1.21539 39081.4
19868000 314.298 910.774 1.20593 39388.2
19870000 319.606 103.107 1.2064 39372.7
19872000 309.975 -813.071 1.20147 39534.4
19874000 310.667 -1094.67 1.20758 39334.3
19876000 321.479 -205.375 1.20831 39310.7
19878000 312.177 3022.76 1.19615 39710.1
19880000 308.315 -1382.9 1.19119 39875.5
19882000 312.875 -1826.52 1.20463 39430.6
19884000 307.145 -1216.39 1.19811 39645.3
19886000 312.826 -1582.16 1.20691 39356.2
19888000 318.308 -955.109 1.20131 39539.7
19890000 314.124 636.067 1.19128 39872.7
19892000 320.095 -2286.07 1.20177 39524.5
19894000 300.356 -1001.57 1.1967 39692
19896000 323.935 -1079.31 1.19898 39616.6
19898000 314.403 -2191.85 1.19799 39649.2
19900000 317.4 1262.31 1.20626 39377.4
19902000 310.122 -819.306 1.20753 39336
19904000 307.125 -1067.89 1.20375 39459.4
19906000 314.908 -225.201 1.20204 39515.5
19908000 315.805 3011.13 1.20183 39522.5
19910000 311.105 -29.4234 1.21496 39095.3
19912000 321.158 -677.985 1.20364 39463
19914000 316.851 -1057.65 1.19728 39672.8
19916000 317.913 -691.159 1.19948 39599.8
19918000 306.296 -492.228 1.20531 39408.5
19920000 318.129 74.7168 1.20672 39362.2
19922000 309.397 -841.763 1.20515 39413.7
19924000 308.604 1251.52 1.20596 39387.2
19926000 313.828 -806.139 1.1973 39672.1
19928000 308.731 -509.864 1.19431 39771.5
19930000 311.257 -852.526 1.20115 39544.9
19932000 310.96 -1028.28 1.21156 39205.1
19934000 309.592 -995.062 1.19691 39685.1
19936000 310.43 45.9431 1.20415 39446.4
19938000 311.134 1329.63 1.19601 39714.9
19940000 318.438 1131.48 1.21161 39203.6
19942000 307.921 169.317 1.20769 39330.6
19944000 310.357 1110.83 1.19878 39623.2
19946000 318.856 -67.8194 1.1954 39735.1
19948000 309.946 -452.834 1.19769 39659.1
19950000 305.759 -667.061 1.20482 39424.5
19952000 309.768 1332.01 1.21579 39068.8
19954000 315.553 291.989 1.20548 39402.9
19956000 316.837 -2162.86 1.18985 39920.5
19958000 313.603 -1799.26 1.18528 40074.3
19960000 312.326 -233.436 1.20687 39357.5
19962000 316.491 -1339.16 1.19172 39857.7
19964000 311.914 8.04206 1.19872 39624.9
19966000 310.115 951.687 1.1904 39902
19968000 319.343 -2130.94 1.18741 40002.4
19970000 315.726 -907.292 1.1954 39735.1
19972000 308.924 -1969.76 1.19568 39725.9
19974000 311.086 1.43431 1.20925 39280
19976000 305.557 -667.951 1.21461 39106.5
19978000 314.233 -822.867 1.19514 39743.8
19980000 310.02 -886.137 1.19903 39614.9
19982000 301.296 -538.044 1.20136 39538
19984000 316.996 -472.823 1.19808 39646.1
19986000 309.164 -898.265 1.20101 39549.4
19988000 323.249 -850.465 1.19023 39907.8
19990000 306.719 -652.971 1.21121 39216.4
19992000 309.599 245.83 1.20382 39457.1
19994000 310.204 -289.057 1.20359 39464.9
19996000 317.496 -855.334 1.2047 39428.2
19998000 312.01 -2409.92 1.19848 39633
20000000 306.781 -1923.07 1.20139 39537.1
